rolling 124 496 464 502 1 71
rolling 129 499 497 499 1 64
rolling 129 498 497 499 0 64
rolling 129 498 497 499 0 64
rolling 129 499 498 498 0 64
rolling 129 499 496 498 0 64
rolling 129 499 496 499 1 63
rolling 129 499 495 498 0 63
rolling 129 498 496 499 0 63
rolling 129 499 495 498 0 63
rolling 129 499 497 499 1 64
rolling 129 498 497 499 0 64
rolling 156 496 434 502 1 71
rolling 156 496 433 503 0 71
rolling 156 495 434 502 0 71
rolling 156 496 433 503 0 71
rolling 156 496 433 502 1 72
rolling 156 496 432 502 1 73
rolling 156 496 433 501 0 73
rolling 156 496 431 501 0 73
rolling 156 496 433 501 0 73
rolling 156 496 431 502 0 73
rolling 156 496 431 502 0 73
rolling 189 498 433 500 1 72
rolling 189 498 434 500 1 71
rolling 189 498 433 500 1 72
rolling 189 498 434 501 0 72
rolling 189 498 434 499 1 57
rolling 189 498 433 499 1 56
rolling 189 498 432 500 1 73
rolling 189 498 433 499 1 56
rolling 189 498 434 500 1 71
rolling 189 498 435 499 1 58
rolling 189 498 436 499 1 59
rolling 197 498 419 500 1 70
rolling 197 498 420 500 1 69
rolling 197 497 420 500 1 69
rolling 197 498 420 500 1 69
rolling 197 498 419 500 1 70
rolling 197 498 418 500 1 71
rolling 197 498 417 500 1 72
rolling 197 498 418 501 0 72
rolling 197 498 418 500 1 71
rolling 197 499 418 500 0 71
rolling 197 499 418 500 0 71
rolling 202 499 532 503 1 70
rolling 202 499 531 503 1 69
rolling 202 498 531 503 0 69
rolling 202 499 532 503 1 70
rolling 202 500 532 503 0 70
rolling 202 500 532 503 0 70
rolling 202 500 532 503 0 70
rolling 202 500 532 503 0 70
rolling 202 500 532 503 0 70
rolling 202 499 533 503 1 71
rolling 202 499 532 504 0 71
rolling 205 498 440 498 1 63
rolling 205 498 439 497 0 63
rolling 205 498 439 498 1 62
rolling 205 499 439 498 0 62
rolling 205 498 440 498 1 63
rolling 205 498 439 497 0 63
rolling 205 497 440 498 1 63
rolling 205 497 439 498 1 62
rolling 205 497 438 497 0 62
rolling 205 498 439 498 1 62
rolling 205 498 438 498 1 61
rolling 207 498 546 503 1 71
rolling 207 498 545 502 0 71
rolling 207 498 545 502 0 71
rolling 207 498 547 503 1 72
rolling 207 498 546 503 1 71
rolling 207 498 547 503 1 72
rolling 207 497 547 503 0 72
rolling 207 498 546 502 0 72
rolling 207 498 546 502 0 72
rolling 207 498 548 503 1 73
rolling 207 498 549 504 0 73
rolling 210 495 426 502 1 64
rolling 210 495 427 501 0 64
rolling 210 495 425 501 0 64
rolling 210 495 425 503 0 64
rolling 210 495 427 501 0 64
rolling 210 495 425 501 0 64
rolling 210 495 427 502 1 63
rolling 210 495 426 502 1 64
rolling 210 495 425 502 1 65
rolling 210 495 426 502 1 64
rolling 210 495 427 503 0 64
rolling 218 502 561 501 1 57
rolling 218 503 561 501 0 57
rolling 218 502 562 502 0 57
