@type xydydy
# Columns: Ts alpha error_below error_above; 95% block CI
2 1.81526982808 0.43152350557 1.26721072672
8 2.64563963717 0.948259017465 1.60837876515
16 2.0003520909 0.424822717327 0.129866858014
32 2.37825549577 0.0768423453009 0.0577133310426
64 2.38577363941 0.568436864936 0.120792463938
128 2.47002703947 0.14747249051 0.104151069594
512 2.67414269383 0.0442741039784 0.0442529207899
1024 2.60728338441 0.0907143691425 0.0904288289743
4096 2.5323709514 0.182079510045 0.12524118153
8192 2.48389974717 0.161451361723 0.13902695073
