0.01 4827500.3
0.01 4827500.3
0.01 4827500.3
0.011 5845222.4
0.011 5845222.4
0.011 5845222.4
0.012 6774329.9
0.012 6774329.9
0.012 6774329.9
0.013 7629025.9
0.013 7629025.9
0.013 7629025.9
0.014 8420350.8
0.014 8420350.8
0.015 9157056.7
0.015 9157056.7
0.015 9157056.7
0.016 9846199.1
0.016 9846199.1
0.016 9846199.1
0.016 9846199.1
0.017 10493549
0.017 10493549
0.018 11103886
0.018 11103886
0.018 11103886
0.019 11681216
0.019 11681216
0.02 12228926
0.02 12228926
0.02 12228926
0.021 12749907
0.021 12749907
0.022 13246648
0.022 13246648
0.022 13246648
0.023 13721304
0.023 13721304
0.024 14175755
0.024 14175755
0.025 14611653
0.025 14611653
0.025 14611653
0.025 14611653
0.026 15030452
0.026 15030452
0.027 15433443
0.027 15433443
0.027 15433443
0.028 15821776
0.028 15821776
0.029 16196482
0.029 16196482
0.03 16558482
0.03 16558482
0.03 16558482
0.031 16908612
0.031 16908612
0.032 17247625
0.032 17247625
0.033 17576204
0.033 17576204
0.033 17576204
0.033 17576204
0.034 17894974
0.034 17894974
0.035 18204503
0.035 18204503
0.036 18505312
0.036 18505312
0.036 18505312
0.037 18797878
0.037 18797878
0.038 19082642
0.038 19082642
0.039 19360008
0.039 19360008
0.04 19630351
0.04 19630351
0.04 19630351
0.041 19894019
0.041 19894019
0.041 19894019
0.042 20151333
0.042 20151333
0.043 20402592
0.043 20402592
0.044 20648074
0.044 20648074
0.044 20648074
0.045 20888039
0.045 20888039
0.046 21122730
0.046 21122730
0.047 21352373
0.047 21352373
0.048 21577181
0.048 21577181
0.049 21797354
0.049 21797354
0.049 21797354
0.05 22013078
0.05 22013078
0.051 22224531
0.051 22224531
0.052 22431877
0.052 22431877
0.053 22635274
0.053 22635274
0.054 22834868
0.054 22834868
0.055 23030800
0.055 23030800
0.056 23223202
0.056 23223202
0.057 23412198
0.057 23412198
0.057 23412198
0.058 23597907
0.059 23780442
0.059 23780442
0.06 23959908
0.06 23959908
0.061 24136408
0.061 24136408
0.062 24310038
0.062 24310038
0.063 24480889
0.064 24649050
0.064 24649050
0.065 24814604
0.065 24814604
0.066 24977630
0.066 24977630
0.067 25138204
0.067 25138204
0.068 25296400
0.069 25452286
0.069 25452286
0.07 25605929
0.071 25757392
0.071 25757392
0.072 25906737
0.072 25906737
0.073 26054023
0.074 26199304
0.074 26199304
0.075 26342635
0.075 26342635
0.076 26484067
0.077 26623651
0.077 26623651
0.078 26761434
0.079 26897461
0.079 26897461
0.08 27031777
0.081 27164425
0.082 27295445
0.082 27295445
0.083 27424877
0.083 27424877
0.084 27552758
0.085 27679127
0.086 27804017
0.086 27804017
0.087 27927464
0.088 28049499
0.089 28170156
0.09 28289464
0.09 28289464
0.091 28407454
0.092 28524155
0.092 28524155
0.093 28639594
0.094 28753798
0.095 28866794
0.096 28978607
0.097 29089261
0.098 29198779
0.098 29198779
0.099 29307186
0.1 29414504
0.101 29520754
0.102 29625956
0.103 29730133
0.104 29833303
0.104 29833303
0.105 29935485
0.106 30036699
0.107 30136963
0.108 30236294
0.109 30334709
0.11 30432226
0.111 30528860
0.112 30624628
0.113 30719544
0.114 30813624
0.115 30906882
0.116 30999333
0.117 31090990
0.118 31181867
0.119 31271977
0.12 31361334
0.121 31449948
0.123 31625001
0.123 31625001
0.124 31711463
0.126 31882315
0.127 31966726
0.128 32050476
0.129 32133574
0.131 32297854
0.131 32297854
0.133 32459645
0.134 32539630
0.135 32619021
0.137 32776053
0.138 32853712
0.139 32930809
0.14 33007354
0.142 33158818
0.143 33233752
0.144 33308163
0.146 33455448
0.147 33528336
0.148 33600729
0.15 33744060
0.151 33815011
0.153 33955513
0.155 34094190
0.156 34162859
0.157 34231089
0.159 34366256
0.16 34433203
0.162 34565850
0.164 34696870
0.165 34761782
0.167 34890435
0.168 34954184
0.171 35143180
0.172 35205443
0.174 35328889
0.176 35450925
0.178 35571581
0.18 35690890
0.181 35750048
0.183 35867390
0.185 35983456
0.188 36155224
0.19 36268220
0.192 36380032
0.194 36490686
0.196 36600205
0.198 36708612
0.201 36869186
0.203 36974910
0.205 37079597
0.209 37285942
0.21 37336911
0.213 37488374
0.214 37538389
0.217 37687041
0.221 37882078
0.222 37930286
0.227 38168113
0.228 38215049
0.23 38308308
0.235 38537951
0.237 38628443
0.239 38718174
0.242 38851374
0.244 38939259
0.249 39155859
0.252 39283740
0.254 39368152
0.257 39493531
0.262 39699279
0.265 39820852
0.267 39901138
0.27 40020446
0.275 40216378
0.278 40332235

