0.01	10397822.698
0.01	10505016.747
0.01	10612210.795
0.011	10719404.843
0.011	10826598.892
0.011	10933792.94
0.012	11040986.989
0.012	11148181.037
0.012	11255375.086
0.013	11362569.134
0.013	11469763.182
0.013	11576957.231
0.014	11684151.279
0.014	11791345.328
0.015	11898539.376
0.015	12005733.425
0.015	12112927.473
0.016	12220121.522
0.016	12327315.57
0.017	12434509.618
0.017	12541703.667
0.017	12648897.715
0.017	12756091.764
0.018	12863285.812
0.018	12970479.861
0.019	13077673.909
0.019	13184867.957
0.019	13292062.006
0.02	13399256.054
0.02	13506450.103
0.021	13613644.151
0.021	13720838.2
0.022	13828032.248
0.022	13935226.296
0.023	14042420.345
0.023	14149614.393
0.023	14256808.442
0.024	14364002.49
0.024	14471196.539
0.025	14578390.587
0.025	14685584.636
0.026	14792778.684
0.026	14899972.732
0.026	15007166.781
0.027	15114360.829
0.027	15221554.878
0.027	15328748.926
0.028	15435942.975
0.028	15543137.023
0.029	15650331.071
0.029	15757525.12
0.03	15864719.168
0.03	15971913.217
0.031	16079107.265
0.031	16186301.314
0.032	16293495.362
0.032	16400689.41
0.033	16507883.459
0.033	16615077.507
0.034	16722271.556
0.034	16829465.604
0.034	16936659.653
0.034	17043853.701
0.035	17151047.75
0.035	17258241.798
0.036	17365435.846
0.036	17472629.895
0.037	17579823.943
0.037	17687017.992
0.038	17794212.04
0.038	17901406.089
0.039	18008600.137
0.039	18115794.185
0.04	18222988.234
0.04	18330182.282
0.041	18437376.331
0.041	18544570.379
0.042	18651764.428
0.042	18758958.476
0.043	18866152.524
0.043	18973346.573
0.043	19080540.621
0.044	19187734.67
0.044	19294928.718
0.045	19402122.767
0.045	19509316.815
0.046	19616510.864
0.046	19723704.912
0.047	19830898.96
0.047	19938093.009
0.048	20045287.057
0.048	20152481.106
0.049	20259675.154
0.049	20366869.203
0.05	20474063.251
0.05	20581257.299
0.051	20688451.348
0.051	20795645.396
0.052	20902839.445
0.052	21010033.493
0.052	21117227.542
0.053	21224421.59
0.054	21331615.638
0.054	21438809.687
0.055	21546003.735
0.055	21653197.784
0.056	21760391.832
0.056	21867585.881
0.057	21974779.929
0.058	22081973.977
0.058	22189168.026
0.059	22296362.074
0.059	22403556.123
0.06	22510750.171
0.06	22617944.22
0.061	22725138.268
0.061	22832332.317
0.062	22939526.365
0.062	23046720.413
0.063	23153914.462
0.064	23261108.51
0.064	23368302.559
0.065	23475496.607
0.066	23582690.656
0.066	23689884.704
0.067	23797078.752
0.068	23904272.801
0.068	24011466.849
0.069	24118660.898
0.069	24225854.946
0.07	24333048.995
0.071	24440243.043
0.071	24547437.091
0.072	24654631.14
0.073	24761825.188
0.073	24869019.237
0.074	24976213.285
0.075	25083407.334
0.075	25190601.382
0.076	25297795.431
0.077	25404989.479
0.078	25512183.527
0.078	25619377.576
0.079	25726571.624
0.079	25833765.673
0.08	25940959.721
0.081	26048153.77
0.082	26155347.818
0.082	26262541.866
0.083	26369735.915
0.084	26476929.963
0.085	26584124.012
0.086	26691318.06
0.086	26798512.109
0.087	26905706.157
0.088	27012900.205
0.088	27120094.254
0.089	27227288.302
0.09	27334482.351
0.091	27441676.399
0.092	27548870.448
0.093	27656064.496
0.094	27763258.545
0.094	27870452.593
0.095	27977646.641
0.096	28084840.69
0.097	28192034.738
0.098	28299228.787
0.098	28406422.835
0.099	28513616.884
0.1	28620810.932
0.101	28728004.98
0.102	28835199.029
0.103	28942393.077
0.104	29049587.126
0.105	29156781.174
0.106	29263975.223
0.107	29371169.271
0.108	29478363.319
0.109	29585557.368
0.11	29692751.416
0.111	29799945.465
0.112	29907139.513
0.113	30014333.562
0.114	30121527.61
0.115	30228721.659
0.116	30335915.707
0.117	30443109.755
0.118	30550303.804
0.119	30657497.852
0.121	30764691.901
0.121	30871885.949
0.122	30979079.998
0.124	31086274.046
0.125	31193468.094
0.126	31300662.143
0.127	31407856.191
0.128	31515050.24
0.129	31622244.288
0.131	31729438.337
0.132	31836632.385
0.133	31943826.433
0.134	32051020.482
0.136	32158214.53
0.137	32265408.579
0.138	32372602.627
0.14	32479796.676
0.141	32586990.724
0.142	32694184.773
0.144	32801378.821
0.145	32908572.869
0.147	33015766.918
0.148	33122960.966
0.149	33230155.015
0.151	33337349.063
0.152	33444543.112
0.154	33551737.16
0.155	33658931.208
0.157	33766125.257
0.158	33873319.305
0.16	33980513.354
0.162	34087707.402
0.164	34194901.451
0.165	34302095.499
0.167	34409289.547
0.168	34516483.596
0.17	34623677.644
0.172	34730871.693
0.173	34838065.741
0.175	34945259.79
0.177	35052453.838
0.179	35159647.886
0.181	35266841.935
0.182	35374035.983
0.184	35481230.032
0.187	35588424.08
0.189	35695618.129
0.19	35802812.177
0.192	35910006.226
0.194	36017200.274
0.197	36124394.322
0.198	36231588.371
0.201	36338782.419
0.203	36445976.468
0.205	36553170.516
0.207	36660364.565
0.21	36767558.613
0.212	36874752.661
0.215	36981946.71
0.217	37089140.758
0.219	37196334.807
0.222	37303528.855
0.224	37410722.904
0.227	37517916.952
0.23	37625111.0
0.233	37732305.049
0.235	37839499.097
0.238	37946693.146
0.242	38053887.194
0.245	38161081.243
0.248	38268275.291
0.252	38375469.34
0.254	38482663.388
0.257	38589857.436
0.262	38697051.485
0.266	38804245.533
0.268	38911439.582
0.274	39018633.63
0.277	39125827.679
