0.22	19661444.846
0.223	19729951.623
0.225	19798458.399
0.229	19866965.176
0.233	19935471.952
0.236	20003978.729
0.238	20072485.505
0.242	20140992.282
0.247	20209499.058
0.25	20278005.835
0.254	20346512.611
0.256	20415019.388
0.26	20483526.164
0.264	20552032.941
0.269	20620539.717
0.274	20689046.494
0.278	20757553.27
0.279	20826060.046
0.287	20894566.823
0.291	20963073.599
0.296	21031580.376
0.299	21100087.152
0.302	21168593.929
0.308	21237100.705
0.311	21305607.482
0.316	21374114.258
0.322	21442621.035
0.328	21511127.811
0.332	21579634.588
0.333	21648141.364
0.339	21716648.141
0.343	21785154.917
0.351	21853661.693
0.353	21922168.47
0.359	21990675.246
0.359	22059182.023
0.364	22127688.799
0.376	22196195.576
0.382	22264702.352
0.382	22333209.129
0.395	22401715.905
0.394	22470222.682
0.401	22538729.458
