replicate,maximum_synthetic_ks,synthetic_ks_ts_512,synthetic_ks_ts_1024,synthetic_ks_ts_4096,synthetic_ks_ts_8192
695,0.0035214470765311257,0.0017741247101378255,0.0008117080506615526,0.0014241288692297682,0.0035214470765311257
696,0.003131208493286075,0.0007115894558886726,0.0013907128874733055,0.0019180384914396775,0.003131208493286075
697,0.0028198821995144008,0.001839389113596046,0.002663183297298255,0.0028198821995144008,0.002583702686797529
698,0.0017339043084209638,0.001472107676125961,0.0017339043084209638,0.0010799171700922594,0.0014504189168400572
699,0.002814082685313579,0.0015869139362387763,0.0010641299651067415,0.0019867211868132006,0.002814082685313579
700,0.0022608722431248784,0.0015505790032026567,0.0022608722431248784,0.0015864778608152275,0.0014713320344587055
701,0.00268476420768049,0.002461421309493339,0.00268476420768049,0.002469015429403254,0.002069148996255543
702,0.0024336666787333483,0.0024336666787333483,0.0012082398919399662,0.0012193863401689375,0.002265596247453927
703,0.002802646708571721,0.001607276707796812,0.002393540321364518,0.0019237138566277068,0.002802646708571721
704,0.001984185882481504,0.001724746948663869,0.0012635611796639745,0.001984185882481504,0.0011348733313607529
705,0.0017983538744453798,0.0017983538744453798,0.0016780092481692988,0.0014756157711328655,0.0017823531182271646
706,0.0030213994662037225,0.0017825231773396788,0.0015421701297864132,0.0030213994662037225,0.0014747220858024601
707,0.0017798103434619739,0.001308136137043614,0.0017798103434619739,0.0008616970673970825,0.0012623333377231871
708,0.002307005732036904,0.002307005732036904,0.0015940843462898258,0.0016168571985797353,0.0017081521034311153
709,0.002401376185537374,0.002401376185537374,0.0016479278939725006,0.0015956682735508432,0.0012966921586595737
710,0.0022177888815533287,0.0011653550462800144,0.0016550580424214978,0.0017004841776616098,0.0022177888815533287
711,0.002797463395815658,0.001812858143089291,0.0011773931761274725,0.0020631677943061533,0.002797463395815658
712,0.0026447430577828945,0.002630360861938158,0.0018443724429223485,0.0024310267085824178,0.0026447430577828945
713,0.0030499280929228156,0.001986995720936191,0.0030499280929228156,0.001620000612198358,0.0018076816004246599
714,0.0032696604181822186,0.0032696604181822186,0.0014405721513667813,0.0013605628230994316,0.0017337051154551752
715,0.0036546389193696793,0.0010698282266725367,0.0012297221433227312,0.00318769085582038,0.0036546389193696793
716,0.002358402258717085,0.0018804059225474568,0.002248874206088436,0.001381130749498083,0.002358402258717085
717,0.0024405311859319045,0.0024405311859319045,0.001188395897905814,0.0020249564663372133,0.0013480873506642177
718,0.0034565400112354094,0.001122741067617894,0.0034565400112354094,0.0019073969166901739,0.0014749925214371795
719,0.0025750318434436537,0.0018155345776255105,0.0013371374249787626,0.0025750318434436537,0.0024815312858738336
720,0.002881126075439999,0.0009720709014267026,0.0019455217064512365,0.0009778193077707442,0.002881126075439999
721,0.0016177874214156063,0.0011485426585022829,0.0012647152102774895,0.0008108792660551645,0.0016177874214156063
722,0.00208215005439244,0.00208215005439244,0.0016383705397599035,0.001566199135470181,0.001166431460291717
723,0.0026462085991181272,0.0018068890871156817,0.0009994662388423947,0.001992190743233535,0.0026462085991181272
724,0.0024462927398298806,0.002395192240125077,0.0013030105998238506,0.0024462927398298806,0.001408955047201732
725,0.0020237631704987935,0.0019575547130240567,0.0020237631704987935,0.001462454841884564,0.0014667500941579759
726,0.0026359252076635364,0.0012442809045408176,0.0026359252076635364,0.0013170053667764803,0.0025357092511545387
727,0.0020219964517906863,0.0020219964517906863,0.001450839571492557,0.0011724808804890463,0.0013002376688536765
728,0.0025437534004391638,0.0011093767660621812,0.0025437534004391638,0.0017116337845122231,0.002188581156173708
729,0.0024783339165103113,0.0016641919991721155,0.000856830128653896,0.0024783339165103113,0.0019310652521026817
730,0.002235251171198993,0.002235251171198993,0.0010752409812111452,0.002063500286989761,0.0018784266401046246
731,0.002116074285619496,0.0014447754036646665,0.0015615607821473088,0.002116074285619496,0.0012998263463951387
732,0.002923960795340519,0.001498592002554644,0.002923960795340519,0.0014972300159874496,0.0014939481989594272
733,0.003067373873132162,0.003067373873132162,0.0015619790564192215,0.0019497236990463351,0.002582708610556317
734,0.0018985842242985607,0.0015788767481201282,0.0016622237082288827,0.0018985842242985607,0.0014973945544821676
735,0.0020644114943114134,0.0009047246848583601,0.0020644114943114134,0.001203873912532516,0.0013973908404419921
736,0.003819355866864438,0.002302792685108357,0.0008064831773477721,0.0020131036162573945,0.003819355866864438
737,0.002767139597949164,0.0020189759637438964,0.002767139597949164,0.0021150365952088412,0.0019607050795019676
738,0.002089775787606718,0.0013630672419913115,0.0017322005454837308,0.002089775787606718,0.0020231742513939777
739,0.003017959886629562,0.0019854118971582846,0.0014549105303156007,0.0013491357460126974,0.003017959886629562
740,0.002388218542175302,0.0014456851026575512,0.002388218542175302,0.0014348557321607336,0.0020071290740298897
741,0.0015752402325759363,0.0014862463185427721,0.0011831845683895614,0.0015752402325759363,0.0015213558484161727
742,0.003121340155491814,0.0013645520408910317,0.001841060598204547,0.003121340155491814,0.0025559070807094075
743,0.0014189443121074286,0.001055083269982715,0.0014189443121074286,0.0013012335085134108,0.0010299460853059328
744,0.0019602912928767813,0.0019602912928767813,0.00111861297653848,0.0013913039076345335,0.0019294472643210936
745,0.0029000735999632488,0.0029000735999632488,0.0010596615471402115,0.0020192919538005727,0.001910687072104733
746,0.002729525756240969,0.001444681509681467,0.0012185054781430615,0.002729525756240969,0.0023640781199912864
747,0.0027745292947849443,0.001986154468318957,0.0023622658751043524,0.002282562333513094,0.0027745292947849443
748,0.0021839774302021553,0.0018824587209467225,0.0021839774302021553,0.0018499744368235538,0.0013983535998057794
749,0.003441954781695733,0.00272008825650244,0.003441954781695733,0.0018106624359767176,0.001993775551911381
750,0.002902963951201043,0.002902963951201043,0.0013765241875938472,0.0015695802198563147,0.0008692568747311613
751,0.002704855837566411,0.0013875745090115021,0.002704855837566411,0.0012258287410431556,0.0017534818040815248
752,0.0020199143835957223,0.0012803223952568,0.0013689116635546006,0.0020199143835957223,0.0012486023811742464
753,0.0036956484009988966,0.001105524039008987,0.0009992675956405073,0.0034673644612850385,0.0036956484009988966
754,0.0013087057128239321,0.0013087057128239321,0.0011075199082909437,0.0010822573537850877,0.0012711760718687737
755,0.0026515900090782196,0.0018786496052577428,0.001200514699548516,0.0026515900090782196,0.0010261488762757232
756,0.0026181872007020046,0.0014697743374905148,0.0021584054458589907,0.0026181872007020046,0.0020558819596286915
757,0.002658413374321711,0.001157217037463576,0.002133192774756598,0.002658413374321711,0.0014292412542357136
758,0.002309428236719202,0.00142551395152124,0.0014148350371691043,0.002309428236719202,0.0011418091932129393
759,0.0015801424357156368,0.0012139674485733276,0.0014425384865531798,0.0015801424357156368,0.0013714346505554476
760,0.0027799157605282176,0.0014114072137026423,0.001560588593892298,0.002212361861746892,0.0027799157605282176
761,0.00246882514604041,0.0016885166468245116,0.00246882514604041,0.0019134887402990908,0.0018472748982920617
762,0.003321627897085566,0.0014397804290900984,0.002728173250724275,0.0016677501628639124,0.003321627897085566
763,0.0028537653889638692,0.0023446478750066557,0.0019522422544803186,0.0028537653889638692,0.002031123791451983
764,0.002033799828365712,0.001696436191182371,0.0011561892470205448,0.0011779996209584365,0.002033799828365712
765,0.002061680285549594,0.0016254050042847634,0.0013614896301894497,0.002061680285549594,0.0011590343995718788
766,0.001433243658969796,0.0013008217088466,0.0011568421717976785,0.0011461342023823262,0.001433243658969796
767,0.0034225560881305794,0.0017390775094739408,0.001957102548462819,0.001619113803275729,0.0034225560881305794
768,0.0025768121480505835,0.001799729436336106,0.0025768121480505835,0.0015602703309978705,0.0016959590353446963
769,0.0018949092953468583,0.0014135293541371885,0.0018949092953468583,0.0015073388850570524,0.0010626639262476534
770,0.0019002298503518755,0.001129282078823235,0.001778941637765541,0.0009154986891867223,0.0019002298503518755
771,0.0023190299078007515,0.0023190299078007515,0.0019609139789475982,0.0014528948080763104,0.0023167961642007184
772,0.0019511854631499848,0.0019511854631499848,0.0018614240827262707,0.0015008559436281432,0.0015284027033822256
773,0.002019707702918261,0.0013198745798753686,0.0016437954132157984,0.002019707702918261,0.0017626441687463301
774,0.00116277749621585,0.00116277749621585,0.0009081420084101621,0.0008799313114978835,0.0010448366735399395
775,0.0025467122662886643,0.0010568106729901272,0.0025467122662886643,0.0008172002683912716,0.0016978812261935206
776,0.0033862615937431118,0.0019230027452169507,0.0033862615937431118,0.0018152958672443265,0.002589661752045447
777,0.0021552726645444054,0.0021552726645444054,0.0014576220937285167,0.000969146559409495,0.0020705957553648346
778,0.0021675579319104243,0.0014269388245404802,0.0016586732234703527,0.0021675579319104243,0.0018583535740617219
779,0.0020996237884626234,0.001884809182435776,0.00146800043933204,0.0013599863203347384,0.0020996237884626234
780,0.0040902289101169,0.0035064760982301824,0.0040902289101169,0.003526156750853382,0.002720261767185539
781,0.0029791408504115102,0.0013977861497479482,0.0029791408504115102,0.0023355981334257647,0.0013049713459759582
782,0.0024589093076400337,0.0024589093076400337,0.0007549044443395381,0.0011481813323611645,0.001962644344109532
783,0.0021743865068862833,0.001472587236353018,0.001914779529507693,0.001761484639453692,0.0021743865068862833
784,0.002970835030528307,0.002970835030528307,0.0020423975440927444,0.0014735053065295656,0.0021212143323598998
785,0.0034200964642293052,0.0028189555929368226,0.0018356243954672502,0.0022899833828136373,0.0034200964642293052
786,0.0012907598871554349,0.0011094136893833317,0.0012907598871554349,0.0010374327216414736,0.0011178538755080014
787,0.002393641407470559,0.0021602148931434417,0.0014332905520676453,0.001052722508617765,0.002393641407470559
788,0.00342811330634607,0.0009919030141948282,0.0017769719219643543,0.002365251675922775,0.00342811330634607
789,0.0031942156578198544,0.0031942156578198544,0.00148716375744673,0.0017083728881028826,0.001060729928177212
790,0.002305070738304077,0.0010306293437682967,0.0017394828575312271,0.0018373404455381825,0.002305070738304077
791,0.0017312995394737074,0.0017312995394737074,0.001005190901565589,0.0012853427206630519,0.001696172405269869
792,0.002806264425311289,0.002806264425311289,0.0019407768565811168,0.0018480728654777234,0.0022333704194557047
793,0.0022371142261773946,0.0013433228949022435,0.0022371142261773946,0.0014828465216917275,0.0016280433421089202
794,0.0019114636322701273,0.00117814879948841,0.0016329023351591698,0.0013304132388645695,0.0019114636322701273
795,0.0019388261218993286,0.0019388261218993286,0.0015788502605061927,0.001326626568078304,0.0013120688688168514
796,0.002769646486921129,0.0018002167895856402,0.002011507602059426,0.0012149768997506138,0.002769646486921129
797,0.0028443956582057117,0.0015560790341010156,0.0028443956582057117,0.0017436531117484555,0.0027723682592360466
798,0.0024301149277333733,0.0017177704321498233,0.0024301149277333733,0.002326628864025737,0.0021499889833300756
799,0.00203865268682879,0.00203865268682879,0.0018521755131905016,0.0013314929171179823,0.00194926847721677
800,0.0015133332334885674,0.0009924143793487161,0.001500029717120488,0.001274814328174556,0.0015133332334885674
801,0.0028304477748739565,0.0028304477748739565,0.0014121968240876637,0.0020393796337512815,0.0007607559323612456
802,0.0020067299121508952,0.0011057811851901134,0.0014560733029784778,0.0020067299121508952,0.0009881782290688257
803,0.0017162167651628701,0.0017162167651628701,0.0015235431537274913,0.0013351478616825396,0.0007072200476972157
804,0.0014797024057716657,0.0010896671672094849,0.001121859626184496,0.0013556994070963446,0.0014797024057716657
805,0.00275373468217871,0.001395821848269696,0.00275373468217871,0.0019727416670693443,0.0026832356298465143
806,0.0034338971557309472,0.0034338971557309472,0.0025136399042903212,0.0015687180195966821,0.0028281307807382916
