replicate,alpha,beta,maximum_centered_ks,scale_ts_512,centered_ks_ts_512,scale_ts_1024,centered_ks_ts_1024,scale_ts_4096,centered_ks_ts_4096,scale_ts_8192,centered_ks_ts_8192
55,2.6438282524774035,3.1480510886150928,0.008562660394702548,247.63011203677397,0.00751893678497173,235.91817017839807,0.007015054206573779,230.09841675221494,0.006745252008055869,290.97461901621335,0.008562660394702548
56,2.647301698858742,3.3586693352139623,0.006866826794753145,272.06366208782504,0.005592002179283351,253.2971391409469,0.00542066784863704,214.465102867693,0.0052801350060601715,280.49752539842655,0.006866826794753145
57,2.662218448436099,3.1839295326510197,0.011783947376737935,232.93731294587639,0.0027577158126861345,230.7643744236377,0.008610193346050288,243.9920277882147,0.011783947376737935,259.9333656178503,0.004386405386895165
58,2.6362730112384787,3.4501647988628292,0.012671673513790949,259.2049365523226,0.0018788967454147487,242.75236855619661,0.012671673513790949,234.5328437255535,0.008127237815320987,256.4003490995251,0.009368271229768244
59,2.6539956202605683,3.4473632841603297,0.010103102408826059,269.9277218434306,0.0018197256725533961,242.82248328459812,0.005392937739159609,210.00477222892866,0.010103102408826059,296.5512033387854,0.005869005690523732
60,2.669833346533039,3.411833176436541,0.006639837551680405,269.4954852115332,0.004176440759906641,246.58133435361196,0.005836933608453498,234.56703020752647,0.006639837551680405,291.2131869844944,0.004710958615532501
61,2.6292476383861305,3.3836590856688993,0.007266642572581916,266.0874676993772,0.00629609363541872,259.2120079102937,0.007266642572581916,237.905678477451,0.002794271495097478,277.14520615096546,0.002978852517865782
62,2.648815245897155,3.4597493161255737,0.009751648197126817,269.13511479475477,0.009613143380943545,242.4788131818407,0.004059722683946165,264.75631750142685,0.009751648197126817,253.94953840310313,0.007961615784306264
63,2.631014544282186,3.4817702210745956,0.010738346457772385,267.2778424070805,0.0041522343216151,232.97177083422514,0.010738346457772385,218.11469242187917,0.002430522775746957,278.9975488712681,0.00584020582372935
64,2.6286098048546944,3.027129622641917,0.012760056434451439,256.3154812953973,0.003792914438518702,234.4417203241531,0.008932788610192977,219.3044029605632,0.008142567580468163,306.3327879441799,0.012760056434451439
65,2.6827302903037884,3.3105094180975048,0.007062894185387969,259.89939563891926,0.004906830348701097,232.56761946529966,0.007062894185387969,226.58344411246264,0.0038479791941029573,289.26786042234096,0.0026347721960539583
66,2.658597223419161,3.3223277148599353,0.008983591282312964,262.69617185818674,0.0023444099961731357,249.78390921360668,0.004951980264034317,237.53691261006324,0.008983591282312964,298.3212950096362,0.0035542676986610733
67,2.6200044650859153,3.3287641360843785,0.006787830081982693,249.2651004616974,0.006787830081982693,261.70540887713645,0.0042577603956149845,217.51453885608603,0.005333166372881837,263.28702079673127,0.001816234594650773
68,2.6442192801481714,3.163521286954482,0.010089193329750223,270.5542922235294,0.008247843656059684,253.60912012344343,0.010089193329750223,233.03300881845055,0.0063256693936987185,297.3876595765019,0.008949966214640503
69,2.646730033415901,3.3085407789825214,0.009459293699899729,258.22197396223805,0.006317965866965314,244.15100940280075,0.009459293699899729,259.6265598557082,0.005116025547651337,243.65976304366106,0.007009257703997074
70,2.6607336103284434,3.350649787260462,0.008990208037190084,225.88069428239524,0.003163236596184116,243.69129353710366,0.0034406913537872175,231.20734586139258,0.006339921744171195,266.65208361142464,0.008990208037190084
71,2.6413232102229354,3.468216024759705,0.005822926088420832,275.30910467988065,0.004328812764475831,242.28808877328086,0.0021012672434547186,236.74758880823842,0.003044088909016751,304.3770568700652,0.005822926088420832
72,2.6553617636562823,3.685117286665984,0.010767915610655598,270.4495248075187,0.010767915610655598,224.28702352250605,0.0043068716975267485,252.8419020462907,0.00308689332000589,270.82259780093926,0.008297598591230027
73,2.6455913106046687,3.1578865822327837,0.010355635460297052,260.00312538888926,0.003255465201971508,231.66876371924386,0.010355635460297052,237.02609444341087,0.002441097578203155,303.20716220720203,0.010279436622953164
74,2.636207349581287,3.3089092293599243,0.007888722109475,242.85674101769206,0.0026033607284784432,232.4474139486891,0.007619980194760512,239.28056433537384,0.0030400411360845814,284.52183413663215,0.007888722109475
75,2.6538315985486585,3.503032585088376,0.011507405161141904,268.9038648559508,0.002951937434341745,233.16862415785607,0.0021758332278234427,236.47525664332576,0.008969653381398213,276.03824808728916,0.011507405161141904
76,2.6234946908434535,2.9197297958697535,0.014828296802305352,243.15770134754382,0.004210761168110477,217.73534098205656,0.014318328500930289,238.13163958765006,0.014828296802305352,296.15933542106694,0.002845634601189473
77,2.652058563072213,3.232115421739714,0.007469303059804866,275.809830631357,0.006314840101539043,232.06623806528395,0.007469303059804866,205.4975478950858,0.00575717874896009,264.1558786352517,0.0023317398427828984
78,2.6500735896062793,3.3748665214990687,0.008691035039790962,269.8642762542712,0.0021583587847631147,235.34471973698655,0.007439816737454419,228.98993331959565,0.001101481214888178,298.88593334789437,0.008691035039790962
79,2.632902098366693,3.231835441988107,0.01573109975007081,258.09806951797833,0.010602726517429217,238.5906594584996,0.006264539850836193,253.64344534240533,0.004803661394002345,307.40576786361737,0.01573109975007081
80,2.6662913226236538,3.443422770460728,0.01512202844572863,268.5598885352087,0.005134902989853307,245.16581656790723,0.008513463797217846,251.71134097489391,0.013354434153403316,306.0279688659862,0.01512202844572863
81,2.639659053363161,3.4905839229528306,0.0039188787732522545,256.44948833436405,0.002689489240046805,235.90695065373606,0.003546794788152452,233.2164772688547,0.0039188787732522545,290.2441686018033,0.0036192325593700225
82,2.6501759771363176,3.7104694040276147,0.0048012999933604306,264.8154258906211,0.00316599098503334,243.66339667011255,0.0032628386488789962,238.39149487050372,0.0027942026780241047,261.33184415540546,0.0048012999933604306
83,2.6668112299663553,3.429936324901209,0.006547378544667692,269.5706277470655,0.004918490050914381,260.0713655765685,0.0023571365218885143,228.4672980204329,0.006547378544667692,272.0911146130441,0.005878919387091952
84,2.668897508194086,3.4405273593253383,0.016646193593392034,275.59816206124833,0.0059982915073611975,229.1463070494018,0.010659710817736423,280.9718359683434,0.006042164375961168,324.81472134835656,0.016646193593392034
85,2.627850938034122,3.21596980253108,0.007305205563341133,238.5903539474617,0.007305205563341133,247.62410170880554,0.004637586902354052,231.84648104098392,0.004592264586212869,261.9163709252692,0.004075730368718222
86,2.6682807602149707,3.5187539022453667,0.004122855714893792,277.02889486358407,0.003286406892073407,253.32979121005343,0.004122855714893792,238.51763207116738,0.0032175922436684656,279.50456645892103,0.0034841658637243533
87,2.6655676037820175,3.133379611465811,0.012970541815574554,255.58373770570154,0.0023422088199091806,244.2680900281163,0.007403154746654539,233.7440468142676,0.012970541815574554,276.4264935734855,0.0026765917007129936
88,2.6508501393268498,3.3264094055356184,0.007647531722670298,238.3482991055276,0.0047576074605374385,256.91013097439753,0.003890135840482367,245.9362851592273,0.007647531722670298,282.24767846782134,0.003629497564827777
89,2.6476152330992155,3.5280306383706113,0.011193328139198155,265.5091369434255,0.006361480589427537,248.4096637970389,0.011193328139198155,233.4049089176854,0.0089713182348935,279.75539698112914,0.0031332797673082613
90,2.6702722608774785,3.546705261473524,0.009071223870476985,255.17845956562402,0.004478284584341852,250.7944448900203,0.009071223870476985,262.21516328503856,0.002133459738476562,283.3934746231416,0.008092884594310346
91,2.6440636558660398,3.2152874386738013,0.006451660191048814,257.99986483561685,0.0020664781914416785,261.1636321724739,0.006451660191048814,225.0203127547845,0.0061959643896317695,316.30370621322714,0.005269743122339021
92,2.656318650247381,3.4163802225488964,0.007377517388389876,256.6273585563446,0.004004571899710485,237.3084375638686,0.007377517388389876,245.29607785623324,0.003567723225100905,274.39757821500643,0.003979522432309257
93,2.66271769069765,3.396009701859476,0.015198118372737213,273.9040439674495,0.003807049072468871,241.35233639779491,0.005188017242496068,227.08069512907997,0.01352555953438822,246.71159385134146,0.015198118372737213
94,2.6315683782546415,3.215518366884985,0.013548896899987839,272.9566685958076,0.006341419106790092,246.93081337037165,0.013548896899987839,239.18748701622258,0.008667180901133387,285.130842682663,0.001675293990264115
95,2.651442228342753,3.2847745210942585,0.006461075475763467,262.9286168019438,0.0030735556745246084,234.8687523619526,0.006461075475763467,233.95774814162743,0.00426215803090968,262.57024432014737,0.00551637095277735
96,2.6215597418440195,3.3346741949943994,0.013593812851201481,244.04138301565968,0.008739198680813742,253.40760702272232,0.007908305742199362,212.99627503268096,0.009260620397150365,231.6284500088756,0.013593812851201481
97,2.6757818746876483,3.399599192318325,0.011862444789189741,279.2802157527009,0.011862444789189741,249.1229560025085,0.0014264051477037576,243.54497203495103,0.007725570727888154,283.06667845466956,0.003405997271286987
98,2.6673357401388147,3.442169736427026,0.007357347702658723,276.5683887365651,0.005729078010239141,253.5580574954465,0.00485668324521682,229.28467146386075,0.007357347702658723,294.2356480634077,0.0030645350133458593
99,2.6468656284243943,3.3496820607569195,0.01324948118319258,260.4266021482481,0.005463619943560705,245.06991825801518,0.006413858750693446,250.75354727200508,0.0020795184775301845,238.59588639079007,0.01324948118319258
100,2.653570460925512,3.5069470407470167,0.0074323432350930085,267.15870554205316,0.0012737272550014112,246.78055906058657,0.006119799182926378,231.1926031664934,0.0028986016122113933,301.89854498630336,0.0074323432350930085
101,2.6504204507301203,3.388793255933681,0.010108571803568056,258.71096845749094,0.004428873772597153,238.27119245979105,0.010108571803568056,214.39780122228632,0.0050950020689577435,283.3497233172578,0.0038981800826157764
102,2.6569711313775164,3.494518583819649,0.007051872281230609,262.0590595980033,0.003147242109690751,246.56475770772803,0.007051872281230609,256.34350795372796,0.004778495077558453,285.2071743014132,0.006144521268916403
103,2.673713526778438,3.087945114056879,0.01097569236126239,276.24979798348375,0.01097569236126239,233.8854321018856,0.005749180564861067,226.45481508934637,0.006483027355783544,291.58168841376965,0.002278282568420442
104,2.6502316744786745,3.4686295802359646,0.0077170611933591315,255.512202409199,0.005512236127475312,232.39373121225066,0.006546207174385921,246.31141430335313,0.0018508149840161803,281.8861883816619,0.0077170611933591315
105,2.6923781277827894,3.6448708199885513,0.020884673387260078,293.8274012499316,0.006784462378884859,256.8731726842279,0.0028725612603222317,249.9920875331599,0.009753400486252395,253.74558215424568,0.020884673387260078
106,2.6848718891109042,3.417274701407564,0.009731497192655203,271.93725933331825,0.009731497192655203,242.0854798739344,0.0068331848936474815,225.9157746124008,0.007352809862868015,291.1635872379315,0.005283537638428926
107,2.6595496793756537,2.8346215264932684,0.007573582859036976,251.77917508937298,0.005587520563388182,211.80179702002036,0.007573582859036976,245.09559256125718,0.005047800526511437,302.5678236567781,0.0030917271910808064
108,2.6756185882549963,3.57266406469741,0.004766298721498696,283.01788412824607,0.0039419107231412065,251.94392384920135,0.004060846558798681,245.80965973305229,0.000949581265955346,277.5092614399965,0.004766298721498696
109,2.6412644967689176,3.599031737336121,0.006182451256620314,270.38967005472216,0.003487362082357115,248.87611802434103,0.0024896255295963066,245.36386071025063,0.006182451256620314,287.5106678529879,0.0054557326877496815
110,2.6368013074248298,3.6083083894692116,0.011287467342254054,241.64163262883307,0.005753926710160617,249.68905987185536,0.009863418419623127,240.60294839929318,0.011287467342254054,281.5186007199743,0.005763424916587545
111,2.6373514847764343,3.525398697992132,0.007180352879848972,254.38799484644127,0.007180352879848972,248.33192412387282,0.003251568864937604,236.41505728209833,0.004761511657139117,269.02899306847223,0.00575614666532509
112,2.658523936857941,3.1821498659883747,0.004644448021484504,249.33391722434664,0.004030232319057636,259.30497382713486,0.004644448021484504,245.0878146025989,0.001963496560357214,275.45710022148836,0.0037981525238557357
113,2.642472286643431,3.5807046841072756,0.009212090824745722,240.77200546521607,0.003557059851042932,234.2366236440633,0.0037617073631238673,249.4095722482118,0.008637262679758284,269.6761443596229,0.009212090824745722
114,2.663686363928532,3.4357283477790928,0.008709586514222711,263.0014311202312,0.0026644510702731328,252.32408233096066,0.004879723654233031,238.13637045211442,0.008709586514222711,276.52141544720024,0.004007829259674911
115,2.638415442856245,3.2959563068017745,0.009103766110556522,246.5918268983402,0.004004932401548644,258.7618086888186,0.003771617493749768,232.76435923540578,0.00456298121739751,261.87987293467665,0.009103766110556522
116,2.663634137010243,3.674547907730071,0.006963217456754767,245.3780959767862,0.006245368550032604,243.82484744487203,0.006635878389939676,252.1674141846348,0.006963217456754767,287.3912141732671,0.004220712455952791
117,2.6748742618899275,3.4263049125079847,0.011018240472071006,276.5776511789199,0.004241652147379038,243.66931639399263,0.011018240472071006,249.6880102160914,0.004964415842575121,308.33645702458153,0.009609380578434523
118,2.6678382798633473,3.554340514287845,0.007579335295555489,266.653194518683,0.006308282551392264,267.69604542989345,0.005149509353741588,247.58760626269898,0.007579335295555489,285.75147458297727,0.0060193112739099774
119,2.6477743972345102,3.216343996270831,0.00876587324838285,256.72202506210806,0.003430682948758146,239.10733181484628,0.00876587324838285,243.8750658052003,0.008083334309721524,283.43751940277747,0.005468903265473113
120,2.657533409932903,3.488193352531407,0.012007834868922651,278.6306061088284,0.006199490054251355,234.7013682699012,0.012007834868922651,235.45691893437004,0.010976819194750576,279.1627990669575,0.007131360521293262
121,2.649016644401927,3.724737022422143,0.012317315156894382,272.85091510584454,0.004852439778649464,242.4492502127477,0.012317315156894382,222.90765068374148,0.010546263341081663,308.37071262647237,0.005342183860713279
122,2.677957816220621,3.6660499748022652,0.005650993042858876,265.85206462264375,0.003108583119852515,258.94336270411577,0.004262357822302776,253.20374321547322,0.005650993042858876,284.1127771069164,0.0025815960853381448
123,2.644851125278424,3.5942846299064404,0.007949660874698394,284.9205137527681,0.0035751036351114873,249.01078912219828,0.007844664748393626,237.13337726092448,0.004840148887087947,279.77337266022397,0.007949660874698394
124,2.6599860510536937,3.581383017333787,0.010279414224909078,260.30731553771375,0.0023810599978919544,215.7746033171196,0.010279414224909078,263.94385082836914,0.006776430505777364,283.3307286078687,0.0037156048137715336
125,2.6683722526538842,3.162675212846426,0.013687816081647597,265.1318837239586,0.012793387475134144,237.4252920057328,0.01290814915117644,243.03869145135306,0.009694760802460456,253.36957946856236,0.013687816081647597
126,2.6541339231061962,2.84871980113987,0.005082256074520064,267.40475814841994,0.003071441848954304,226.88930824532076,0.005082256074520064,245.45984422871618,0.004256609750221907,266.4599347702266,0.0027411328098610466
127,2.662075245783238,3.371628847440797,0.008736022769806118,258.7032377632416,0.003768914414520652,237.53332059883166,0.007390542655433263,224.32808159511973,0.004844999804716865,256.184062422572,0.008736022769806118
128,2.6481459713966515,3.817997656967601,0.009568670193680684,278.7420459900704,0.00639502466684666,256.2336092553931,0.009568670193680684,237.4900452405336,0.001869043066105247,305.66002642638153,0.006465739117109903
129,2.634154137745255,3.4888408701100557,0.020784040334140386,269.9373405858901,0.008695971297379756,241.9755653729267,0.0127787205470834,226.90939534170369,0.020784040334140386,273.7859790616106,0.003552210046477655
130,2.641634548126259,3.340896906001001,0.00826521776877387,266.6458424756229,0.0028905542127980466,230.17969328554847,0.00826521776877387,237.39785536666827,0.004025659781533686,285.41673889089645,0.0034108441777882526
131,2.6512245352413846,3.3189879365932184,0.013517216404306809,267.7329704242912,0.010234520535847724,249.7647884379431,0.013517216404306809,244.87797790825462,0.0036976109668770962,254.27870432587792,0.004730819500999406
132,2.6683720731279186,3.9631224042830744,0.005419733654436487,283.734353651004,0.005419733654436487,268.43806673218234,0.0022354140254954302,243.5440160396904,0.0040287747905644045,289.2357923402806,0.0020856975105988385
133,2.639337419871004,3.4996628442739373,0.007865312465060947,262.6539132782073,0.0069776179661306115,232.31180094335582,0.007865312465060947,233.23906286965016,0.005251935679588704,247.27742584555568,0.004590433155933993
134,2.6754149368592923,3.809478601707355,0.014517118917682259,262.2095693731202,0.002487101048757878,256.6211381228099,0.007316819251728335,244.36758486572666,0.0023216278074609242,269.71903310005933,0.014517118917682259
135,2.6727905792854894,3.3725211102946417,0.005997943513147974,295.00436903708095,0.004441069896612637,227.1301832119891,0.001958049384499838,227.19856168100807,0.0009276210110390481,282.3862219234851,0.005997943513147974
136,2.694452727743136,3.4818160609509956,0.009777754833990904,266.11435717215824,0.008562167488375683,253.29164930198903,0.008240459949515722,250.90529732561924,0.009777754833990904,273.75083009046114,0.007345350831928776
137,2.6422421485173118,3.349384091495184,0.011228008788758181,249.78288868302081,0.009292804141443567,239.24314102528666,0.006715204728820701,219.91376748062243,0.009445403338628533,307.1847112175194,0.011228008788758181
138,2.648879059662205,3.655066968972841,0.012415898989168617,257.60493293639814,0.0029911092586816235,235.6709652513955,0.012415898989168617,252.53034351316916,0.003924885894366681,297.13888943765903,0.008102454197442377
139,2.681094803160496,3.7359479740037225,0.013181668867888408,282.43416292212555,0.013181668867888408,256.08600449624697,0.004378724057798489,225.7352531072386,0.002784068801875178,298.7545594668325,0.011341169173193166
140,2.6497606648481837,3.837519480981918,0.007159900349006265,289.34783251295744,0.002467735924364056,255.8747883042361,0.007159900349006265,256.90794591109926,0.0051693915871627305,285.6358811344617,0.0018336565279459816
141,2.6434072638029074,3.480930372835809,0.006926081948277929,264.32595653358766,0.006926081948277929,244.71274947244285,0.0051941989211062856,235.11079319230674,0.0017403095703014682,277.9569960350683,0.002425792008468597
