ts,replicate,xmin,alpha,ks,n_tail,tail_fraction,centered_ks
64,1242,5,2.5832559261868666,0.006664923300875092,412327,0.011508788183305602,0.004850465684829108
64,1243,5,2.5336140146671227,0.009347409359376835,434558,0.011991159790224378,0.0033991696903399315
64,1244,5,2.5364425070367336,0.006468193260409594,418125,0.011717588750173188,0.004725480550976047
64,1245,6,2.576824029362524,0.004917652432492536,308902,0.008751182351022072,0.003545196513961346
64,1246,6,2.610364830584714,0.005255881557502229,275893,0.007862623178997058,0.003634373414127534
64,1247,6,2.5626370618196197,0.004239703070380019,304421,0.008388785100296798,0.005234805528623432
64,1248,5,2.567929640344184,0.010439068121259387,393011,0.01119018939990146,0.004920409958550698
64,1249,6,2.5474155846633426,0.00838104157396835,280872,0.007990128007840607,0.006962780024522552
64,1250,6,2.5527268402600134,0.006109712170487058,293687,0.00826953910103794,0.004729801608656992
64,1251,6,2.5225268799789884,0.009139331617983415,288725,0.008190295926901797,0.008927769681274955
64,1252,5,2.543856939529299,0.006802245281665065,403755,0.011540104890608735,0.005315685911908896
64,1253,5,2.5382863233778075,0.009121157743330999,393648,0.011388796179756244,0.0037781254864234226
64,1254,7,2.4748243889619896,0.010936107520371996,221443,0.006336550697398864,0.009955123728178972
64,1255,6,2.4909196068552544,0.011117740772950468,302985,0.0085385827494166,0.004202052575313253
64,1256,5,2.5811832929101737,0.005589218108695282,408242,0.01146001806970775,0.004253410675918778
64,1257,5,2.5928676171214713,0.004297057677857596,436652,0.011690240694969779,0.005995838195267611
64,1258,5,2.5527637130965326,0.008246452155336259,402803,0.011827526930987218,0.0060410860264962785
64,1259,5,2.5636556154912573,0.0055092213524764455,421728,0.011752797311678038,0.003114746441329863
64,1260,5,2.574550693307092,0.008474120710116939,404853,0.011554548280016131,0.007652422228196731
64,1261,6,2.526705498574967,0.011273162521416857,278356,0.008025320197174998,0.00745823480819191
64,1262,7,2.5151668059508117,0.009641574193283375,221952,0.006173671391019521,0.0074925008444128305
64,1263,5,2.5251185150835425,0.009551262095596313,438419,0.012177974044039912,0.00848498453688018
64,1264,6,2.549404125007134,0.0059200103389494,297340,0.0083293275021878,0.002385204970380639
64,1265,4,2.5811299164074426,0.009331478915817759,659084,0.017680773938266017,0.00806674799007967
64,1266,1,3.629381331015244,0.011715791104874973,35298817,1.0,0.007891826830057735
64,1267,1,3.632916019298196,0.011427732685443392,35389252,1.0,0.011614701055113197
64,1268,6,2.571514325411979,0.005109030183678143,311449,0.008484437810274121,0.004594835919924267
64,1269,5,2.547859922163343,0.0061239062672612254,425384,0.01195112418822925,0.004696850970309169
64,1270,6,2.520459650447878,0.005899450178270316,290524,0.008401663629111277,0.0023764865528748125
64,1271,6,2.5347366603209447,0.010541259538451087,273046,0.008098169582218491,0.004041903972533345
64,1272,5,2.5458061682337387,0.0107775594318118,412537,0.01151297447480149,0.006377617901515253
64,1273,4,2.5489018947713755,0.009466720288426322,664038,0.01859774579652682,0.009556777492862045
64,1274,6,2.585374894965539,0.004361248264609929,285979,0.008002529656656474,0.0076479383068720486
64,1275,6,2.512966028589352,0.009480163300309319,292189,0.00836205836180938,0.0031592816212518138
64,1276,5,2.5725253932830303,0.005471490047618932,388807,0.01127700075929858,0.0034859645133279438
64,1277,5,2.5455574125675575,0.007439731618436307,424092,0.011978107864994885,0.001977583810818251
64,1278,6,2.526814329918154,0.007927419833168137,294661,0.008367419153487326,0.0029805036392774875
64,1279,5,2.5923325262478953,0.006983487403515232,442893,0.01204482344250683,0.0059558399196447676
64,1280,5,2.5896654604595195,0.00922126641164478,388610,0.01123465411324188,0.004651199513375004
64,1281,5,2.581250373928345,0.0067961790126551125,399972,0.011376673586728362,0.0024213928708021193
64,1282,5,2.554592451195044,0.009319993778564406,429682,0.011925060413909904,0.004309704070369458
64,1283,7,2.5337993359903,0.007448577199223205,205471,0.005903564831324995,0.005968955800802922
64,1284,5,2.5477233465679743,0.007556841746479637,414800,0.011770632929179892,0.0056086199995390995
64,1285,6,2.5741833399840797,0.009790707657025277,281268,0.007943902493926375,0.003545793648717377
64,1286,5,2.5856489512797145,0.005130370765545456,427702,0.011703285849737352,0.0059131445201903166
64,1287,5,2.5725664533325063,0.005080266805694678,435634,0.01193283336216785,0.002934415562709014
64,1288,6,2.557705130541938,0.008523073706818818,287211,0.008179070588456749,0.0013563585000516687
64,1289,5,2.5386639737611634,0.00975239801026423,414102,0.01168673217997142,0.004972042259517528
64,1290,5,2.5698730065310413,0.006239083841160453,410281,0.011399848085752388,0.002454246442098351
64,1291,5,2.5612673312457157,0.009986127616255502,418578,0.01167460968607316,0.00470175039333931
64,1292,6,2.579690313554891,0.009896666172071633,265750,0.007547130588050264,0.005718171917895309
64,1293,6,2.514763154853444,0.009639150755439307,308501,0.00845579857317016,0.009573180888357125
64,1294,1,3.6451129916479883,0.011531941143355318,34907062,1.0,0.010229465659676251
64,1295,6,2.5496247146305375,0.005545852806044138,300930,0.008436580494938766,0.004576622776961026
64,1296,5,2.553178018308271,0.007702109633809018,411982,0.011681993951695283,0.007063905365293333
64,1297,5,2.5776055032341043,0.007529019937226766,391453,0.011244644328550218,0.0025155292845759902
64,1298,6,2.515137802268597,0.005988388604391326,292366,0.00840928770601232,0.002939032680495224
64,1299,4,2.5834082714400677,0.006380355726799181,638540,0.01821155325605882,0.011986264620149623
64,1300,6,2.531040151337476,0.009233922898044034,287208,0.008030927605301417,0.0029642515408202508
64,1301,5,2.5828459273190743,0.00757763622612484,391101,0.0112158327348799,0.004916343288541958
64,1302,6,2.530858390796129,0.010404747526797431,287150,0.008187659852189857,0.005731682599442456
64,1303,6,2.506444709877336,0.009523408420876955,281226,0.008122273860063966,0.00480628290774926
64,1304,5,2.5482897979474064,0.006777227249429751,387863,0.011165436777764964,0.0023812297050707087
64,1305,5,2.5131077775685626,0.010764315809040692,421261,0.011873842066380725,0.00518345005870624
64,1306,6,2.483237282522191,0.01001104921119933,290770,0.008389331938890972,0.005708535860746933
64,1307,5,2.5459422342861204,0.006321940455738528,408173,0.011605085843084936,0.0034569936243721844
64,1308,6,2.550627670991677,0.008972007195456988,279313,0.008029067262715957,0.004200395311230565
64,1309,5,2.5887542498381815,0.007848379429238661,406684,0.011251551852563293,0.005828363834826655
64,1310,5,2.554968057236433,0.009098353122179825,411510,0.011491247610039147,0.0032162963808126666
64,1311,6,2.554251460248826,0.00886691865837319,295303,0.008037355878853755,0.0026149527541332596
64,1312,6,2.545656975677797,0.0065782575004846855,296338,0.00830370921970414,0.005538959275467992
64,1313,6,2.536768425575103,0.0067150551366329525,287813,0.008233417778790587,0.00805831684991154
64,1314,5,2.5635531145747823,0.007199551986415198,428795,0.011824354229133839,0.0032774880796482275
64,1315,6,2.492687422130838,0.008480050292983599,274814,0.007911259535309726,0.004755633536467907
64,1316,1,3.618119366774684,0.011942199224074912,35296235,1.0,0.010743161906445309
64,1317,5,2.5745749568785943,0.008593271008899506,424304,0.011578679537590703,0.0022532595270577938
64,1318,6,2.5521085698353607,0.005761372842754686,306552,0.008368986950771923,0.00393526251341636
64,1319,5,2.5747086341107517,0.007826652240468579,401053,0.011433823205535383,0.00158930424262127
64,1320,6,2.5109933598143477,0.00863602604868019,277834,0.008019724838753404,0.005961942227201367
64,1321,6,2.5558951274997,0.005431053592772739,285244,0.008222777055545083,0.0038765944131076147
64,1322,6,2.557283927323607,0.009890354681933333,278278,0.007880736425392002,0.006694708090859147
64,1323,6,2.501882871202067,0.00897652598298404,288062,0.008323120202432503,0.005344626810949826
64,1324,6,2.5589273643401205,0.007768239781513531,290695,0.008091168186326637,0.0033926541574776925
64,1325,5,2.5094090976246277,0.00832251885777524,392212,0.011394036609935668,0.0024342693256894643
64,1326,1,3.6341715028062187,0.010877261261432514,34369185,1.0,0.012048133278774242
64,1327,6,2.533687821471892,0.0061061658913669214,299017,0.008509040483798242,0.004281115489756793
64,1328,5,2.53359771064426,0.008165960336954825,420730,0.011566174307714724,0.0031432196295561043
64,1329,6,2.5460821715619737,0.005116325376973707,299804,0.008501151808469734,0.005418337241967386
64,1330,5,2.5721312645846828,0.006379035473463579,430429,0.011834005384769518,0.007334927600160135
64,1331,6,2.592610650430453,0.006807272582585178,295646,0.00807461862444382,0.003706602403181991
64,1332,6,2.5524938025044444,0.00884155688798638,297735,0.00836913009113999,0.0020176375036905225
64,1333,1,3.648345984091269,0.011037479419189533,35451851,1.0,0.01237289874033115
64,1334,7,2.587092194485708,0.008631068752917082,219621,0.006056616002421091,0.006139137328264821
64,1335,6,2.5792653342793406,0.007881480084525827,279160,0.007897292424777696,0.0018984574808607046
64,1336,5,2.5435250682190675,0.007223064940746815,425897,0.01180578141420952,0.0066451970359111545
64,1337,6,2.527147890792881,0.007447512122266353,293058,0.008289926149113497,0.004246348855388327
64,1338,5,2.5959973117291923,0.004722621476394795,420341,0.011670555176601061,0.004057284831530228
64,1339,6,2.5041568922183184,0.009581820427932763,305147,0.008614581067801866,0.0029124559217346135
64,1340,5,2.549097272352748,0.008209145372578663,425771,0.011839301539297452,0.0027012621581029572
64,1341,5,2.5328643310308765,0.009090813407272913,430912,0.012081016082443335,0.004448437379931058
64,1342,1,3.6227718269906375,0.01150504507436334,35258612,1.0,0.005810421562006951
64,1343,5,2.55779957308019,0.008604118855160436,386774,0.01114959279630233,0.0035728909947396748
64,1344,6,2.563219226602854,0.007239450929275915,293331,0.008187096896820909,0.005141841734011998
64,1345,6,2.555597742901452,0.005525742373564513,289724,0.008235415709927262,0.006638067638056189
64,1346,1,3.6485158558808894,0.011584583738737941,34617174,1.0,0.009742646664462118
64,1347,5,2.577565709205975,0.005380827915561048,422239,0.011794566346841465,0.005829268768623275
64,1348,1,3.6511100765376057,0.010950108207648301,34898394,1.0,0.00871806717812601
64,1349,6,2.4974256203781153,0.009573954489899061,277573,0.008191062970229642,0.00387790529443921
64,1350,5,2.5470641550651627,0.009395405883176777,406078,0.01137531381151644,0.003924411479146461
64,1351,6,2.58584758477168,0.006635275546888697,271858,0.007647218979442343,0.003150179593657376
64,1352,6,2.5130868577938394,0.010284159400756887,297166,0.008358536040241223,0.002613711243605543
64,1353,5,2.5512735672162816,0.00781674340248839,414039,0.011424573598641763,0.004698732457167121
64,1354,5,2.601716270885421,0.005577720573417433,408135,0.0115467015110821,0.0025414169294979416
64,1355,1,3.6318314767663713,0.01162066676610074,35511139,1.0,0.004844441428147883
64,1356,6,2.5669805980508102,0.007271998096792354,302015,0.00831077084872779,0.005372620574856879
64,1357,1,3.65898903075292,0.011085366286474496,34979300,1.0,0.009815009636223393
64,1358,5,2.5716492657692016,0.006533084681682733,399833,0.011183888652794736,0.0028226301566647294
64,1359,5,2.5512523117039905,0.010320061516888357,405070,0.011503010101504047,0.0042763438676244325
64,1360,4,2.579457708183816,0.00614356214492634,679271,0.018323003264401408,0.00660474936518507
64,1361,6,2.571506486446463,0.005098731639080367,288910,0.007990478356703405,0.004224405193991476
64,1362,6,2.5409246006526454,0.00537382444256751,300541,0.008383810891045718,0.0031792094694061968
64,1363,5,2.5633921212798,0.010077942384196292,379291,0.010938336283120506,0.008622868418441398
64,1364,5,2.5409028945187497,0.007637328476953753,395400,0.011328079518648872,0.0026729885414333854
64,1365,5,2.5513505597610067,0.007251996908886893,434812,0.012017099960801789,0.0041336329924138715
64,1366,6,2.5485586126861715,0.006163230614453674,298339,0.008357279987297923,0.001992108569659118
64,1367,5,2.5594441938943544,0.006487070305048137,401743,0.011513015407706407,0.003839195646805238
64,1368,5,2.509094070325301,0.009587665085077912,405999,0.011616959406180776,0.0033581650729720414
64,1369,4,2.561439792073475,0.006059609542534594,606808,0.01748575756564579,0.010101826766008737
64,1370,5,2.5695601741276635,0.006831496337106113,432000,0.011802008199117362,0.0051509204563568445
64,1371,7,2.5347991397949046,0.008822810861565111,214392,0.006134522391584724,0.008863277587443819
64,1372,6,2.5195262706168084,0.004876332764188085,303698,0.008696933109576982,0.005189836238673917
64,1373,5,2.540042546071926,0.00937433970151158,412168,0.011549380587660286,0.004107437065891617
64,1374,5,2.5569994892635033,0.009705417672818406,419120,0.01175904572841273,0.0037734794919660475
64,1375,5,2.573984526830652,0.007972331709301672,393607,0.011283851885335858,0.002762224396809454
64,1376,6,2.5204028128255747,0.008988391247754302,291234,0.008233257362696283,0.0034172407433425978
64,1377,5,2.5261853835900925,0.0075396317644829125,401273,0.01148848999447811,0.0016194799427012851
64,1378,6,2.557510766708465,0.005598311051370319,303930,0.00849375390638482,0.005998050429836255
64,1379,6,2.5018843814899894,0.006594975832486472,312318,0.008785087870428126,0.005299457843208177
64,1380,1,3.644799678924915,0.011371565202073386,35464386,1.0,0.0051841912349051
64,1381,5,2.570929124347996,0.006569672601372534,407010,0.011345096506350827,0.0008033951984403043
64,1382,6,2.5787225125408475,0.006807202841393134,291017,0.00812450186242627,0.006528335514421446
64,1383,6,2.555424407591788,0.007143980105402847,287764,0.008184032138886806,0.005466364746577135
64,1384,5,2.5094493246097773,0.009344198499003031,406028,0.011605383463303235,0.004201985720907575
64,1385,5,2.6188385084105255,0.007105956254321422,385371,0.010772356411139947,0.007047814181694201
64,1386,5,2.566196000484518,0.006194897416380352,384265,0.011293858911129925,0.006414715849000663
64,1387,6,2.5310499438526706,0.0066090459639800425,321336,0.008718363929020012,0.0039027383260911153
64,1388,5,2.5586757325379494,0.007973562978836668,437213,0.011943567393249413,0.0026221129703534185
64,1389,6,2.4928658661165937,0.011254119616452618,307434,0.00851465691195417,0.004497758681335617
64,1390,7,2.452908424627322,0.010216049227300461,222543,0.00654360364750264,0.008488140551578427
64,1391,6,2.524654678052579,0.005279374505424705,287958,0.008377097932725234,0.003824815352651889
64,1392,7,2.5390072633629788,0.005168990830722198,243773,0.0065795038655762665,0.00448135191062482
64,1393,6,2.532553214790641,0.009945276090274069,306697,0.00843746218132622,0.003989986994309969
64,1394,6,2.5351811647959837,0.006813919300598492,317451,0.00873750773595222,0.003553027674839837
64,1395,5,2.5850063083029866,0.004495409384679072,423728,0.011666885698865943,0.0051865882748317604
