0.00000000 0.00000000
0.50000000 0.00002133
1.00000000 0.00013809
1.50000000 0.00033513
2.00000000 0.00080700
2.50000000 0.00151449
3.00000000 0.00268331
3.50000000 0.00407308
4.00000000 0.00620474
4.50000000 0.00867111
5.00000000 0.01165680
5.50000000 0.01549070
6.00000000 0.02028220
6.50000000 0.02565075
7.00000000 0.03168742
7.50000000 0.03872615
8.00000000 0.04746550
8.50000000 0.05589458
9.00000000 0.06566969
9.50000000 0.07771428
10.00000000 0.09039809
10.50000000 0.10520352
11.00000000 0.12134370
11.50000000 0.13888499
12.00000000 0.15899800
12.50000000 0.18081285
13.00000000 0.20354173
13.50000000 0.22790718
14.00000000 0.25471070
14.50000000 0.28526279
15.00000000 0.31758042
15.50000000 0.35402301
16.00000000 0.39172814
16.50000000 0.43090623
17.00000000 0.47425551
17.50000000 0.52082638
18.00000000 0.56971696
18.50000000 0.62047713
19.00000000 0.67499179
19.50000000 0.73234004
20.00000000 0.79335631
20.50000000 0.85568461
21.00000000 0.92121043
21.50000000 0.98953187
22.00000000 1.06306204
22.50000000 1.13510763
23.00000000 1.21537638
23.50000000 1.29654080
24.00000000 1.38168580
24.50000000 1.46927571
25.00000000 1.55991286
25.50000000 1.65274236
26.00000000 1.75120435
26.50000000 1.85170014
27.00000000 1.95458198
27.50000000 2.05954542
28.00000000 2.17169572
28.50000000 2.28701836
29.00000000 2.40290893
29.50000000 2.52074012
30.00000000 2.64332473
30.50000000 2.76824568
31.00000000 2.89986158
31.50000000 3.03057967
32.00000000 3.16526854
32.50000000 3.30242063
33.00000000 3.44232160
33.50000000 3.58934369
34.00000000 3.73875497
34.50000000 3.89297942
35.00000000 4.05269478
35.50000000 4.21514883
36.00000000 4.38119293
36.50000000 4.55030340
37.00000000 4.72643904
37.50000000 4.90428711
38.00000000 5.09457212
38.50000000 5.28621299
39.00000000 5.48267564
39.50000000 5.68329974
40.00000000 5.88846394
40.50000000 6.10373208
41.00000000 6.32074026
41.50000000 6.54906871
42.00000000 6.78477788
42.50000000 7.02351509
43.00000000 7.26512591
43.50000000 7.51993993
44.00000000 7.77663757
44.50000000 8.03435136
45.00000000 8.30284702
45.50000000 8.58881301
46.00000000 8.87643354
46.50000000 9.16543235
47.00000000 9.46513464
47.50000000 9.77085318
48.00000000 10.09263687
48.50000000 10.41037939
49.00000000 10.73659930
49.50000000 11.08105434
50.00000000 11.43485091
50.50000000 11.78917625
51.00000000 12.15317890
51.50000000 12.52088945
52.00000000 12.89150345
52.50000000 13.27755500
53.00000000 13.68114310
53.50000000 14.07988259
54.00000000 14.49329774
54.50000000 14.91605165
55.00000000 15.35015855
55.50000000 15.77719177
56.00000000 16.22366575
56.50000000 16.67408702
57.00000000 17.11474616
57.50000000 17.57152761
58.00000000 18.04637068
58.50000000 18.52693238
59.00000000 19.02152380
59.50000000 19.50884769
60.00000000 20.00343357
60.50000000 20.53344887
61.00000000 21.04398446
61.50000000 21.58143915
62.00000000 22.12034783
62.50000000 22.67788849
63.00000000 23.23206920
63.50000000 23.76028046
64.00000000 24.31042013
64.50000000 24.88861306
65.00000000 25.46093429
65.50000000 26.03414064
66.00000000 26.59490863
66.50000000 27.18533178
67.00000000 27.73204777
67.50000000 28.30624340
68.00000000 28.91205469
68.50000000 29.47573220
69.00000000 30.04012567
69.50000000 30.64869605
70.00000000 31.25708110
70.50000000 31.83158477
71.00000000 32.42331611
71.50000000 33.01575843
72.00000000 33.57332230
72.50000000 34.21955610
73.00000000 34.85773816
73.50000000 35.48041461
74.00000000 36.05819289
74.50000000 36.65564808
75.00000000 37.27455431
75.50000000 37.84724138
76.00000000 38.42415460
76.50000000 38.96457925
77.00000000 39.48757148
77.50000000 40.04868897
78.00000000 40.56801979
78.50000000 41.08947803
79.00000000 41.48044770
79.50000000 41.88921982
