# Ts = 8; local preterminal avalanches
# total_events = 12890665
# Columns: s event_count probability
1 10601287 0.82240031836992122
2 1094491 0.084905705019872907
3 373207 0.028951725919492903
4 189703 0.014716308274243415
5 117372 0.0091051935644902732
6 76545 0.0059380179377867626
7 58949 0.0045729991431784165
8 45272 0.0035119987991309989
9 34823 0.0027014122234966156
10 29866 0.0023168703864385586
11 23304 0.0018078198448256936
12 20313 0.0015757914739076687
13 17379 0.001348184907450469
14 14866 0.0011532376335898886
15 12981 0.0010070077843152389
16 11832 0.00091787351544703091
17 10427 0.00080887991426353877
18 9670 0.00075015524800310922
19 8437 0.0006545046357189486
20 7727 0.00059942601875077818
21 7031 0.00054543345901859994
22 6176 0.00047910639210622572
23 6151 0.00047716700418481126
24 5690 0.00044140469091392878
25 5387 0.00041789930930638568
26 4985 0.00038671395153004129
27 4769 0.00036995763988902048
28 4320 0.00033512623282041696
29 4102 0.00031821477014568294
30 3867 0.00029998452368438713
31 3873 0.00030044997678552659
32 3673 0.000284934873414211
33 3712 0.00028796031857161752
34 3707 0.00028757244098733464
35 3322 0.00025770586699755209
36 2841 0.00022039204338953808
37 2603 0.00020192907037767252
38 2341 0.0001816042849612491
39 2156 0.00016725281434278215
40 2049 0.00015895223403912832
41 2059 0.00015972798920769411
42 2227 0.00017276067603959919
43 2649 0.00020549754415307513
44 2277 0.0001766394518824281
45 2070 0.00016058131989311644
46 1830 0.00014196319584753773
47 1621 0.00012574991282451292
48 1622 0.0001258274883413695
49 1556 0.00012070750422883536
50 1292 0.00010022756777869877
51 1183 9.1771836441331765e-05
52 1118 8.6729427845654198e-05
53 1040 8.0678537530841116e-05
54 1007 7.8118545474574038e-05
55 825 6.3999801406676841e-05
56 776 6.0198601080704526e-05
57 843 6.5396160710095251e-05
58 750 5.8181637642433494e-05
59 710 5.5078616968170377e-05
60 674 5.2285898361333571e-05
61 682 5.2906502496186193e-05
62 651 5.0501661473632274e-05
63 653 5.0656812507345433e-05
64 687 5.3294380080469087e-05
65 686 5.3216804563612504e-05
66 732 5.6785278339015091e-05
67 485 3.7624125675440328e-05
68 464 3.599503982145219e-05
69 497 3.8555031877719261e-05
70 500 3.8787758428288996e-05
71 533 4.1347750484556074e-05
72 559 4.3364713922827099e-05
73 489 3.7934427742866639e-05
74 467 3.6227766372021925e-05
75 433 3.3590198798898271e-05
76 396 3.0719904675204888e-05
77 354 2.7461732967228612e-05
78 366 2.8392639169507545e-05
79 336 2.6065373663810206e-05
80 332 2.5755071596383895e-05
81 288 2.2341748854694463e-05
82 300 2.32726550569734e-05
83 255 1.9781756798427389e-05
84 299 2.319507954011682e-05
85 257 1.9936907832140544e-05
86 283 2.1953871270411573e-05
87 249 1.9316303697287922e-05
88 279 2.1643569202985262e-05
89 264 2.047993645013659e-05
90 248 1.9238728180431342e-05
91 239 1.8540548528722141e-05
92 217 1.6833887157877427e-05
93 230 1.7842368877012939e-05
94 224 1.7376915775873473e-05
95 216 1.6756311641020847e-05
96 216 1.6756311641020847e-05
97 202 1.5670254405028755e-05
98 208 1.6135707506168222e-05
99 192 1.4894499236462976e-05
100 196 1.5204801303889287e-05
101 193 1.4972074753319554e-05
102 170 1.318783786561826e-05
103 202 1.5670254405028755e-05
104 157 1.2179356146482746e-05
105 177 1.3730866483614306e-05
106 133 1.0317543741924873e-05
107 144 1.1170874427347232e-05
108 116 8.9987599553630475e-06
109 125 9.696939607072249e-06
110 116 8.9987599553630475e-06
111 121 9.386637539645938e-06
112 115 8.9211844385064697e-06
113 99 7.6799761688012221e-06
114 104 8.0678537530841109e-06
115 104 8.0678537530841109e-06
116 113 8.7660334047933142e-06
117 88 6.8266454833788634e-06
118 98 7.6024006519446435e-06
119 119 9.2314865059327807e-06
120 84 6.5163434159525515e-06
121 103 7.9902782362275332e-06
122 90 6.9817965170920197e-06
123 87 6.7490699665222856e-06
124 85 6.5939189328091301e-06
125 68 5.2751351462473039e-06
126 68 5.2751351462473039e-06
127 75 5.8181637642433499e-06
128 62 4.8096820451078356e-06
129 75 5.8181637642433499e-06
130 65 5.0424085956775698e-06
131 72 5.5854372136736158e-06
132 76 5.8957392810999277e-06
133 69 5.3527106631038817e-06
134 51 3.9563513596854777e-06
135 59 4.5769554945381015e-06
136 64 4.964833078820992e-06
137 57 4.421804460824946e-06
138 67 5.1975596293907261e-06
139 56 4.3442289439683682e-06
140 40 3.1030206742631198e-06
141 47 3.6460492922591658e-06
142 45 3.4908982585460099e-06
143 56 4.3442289439683682e-06
144 40 3.1030206742631198e-06
145 37 2.8702941236933861e-06
146 49 3.8012003259723218e-06
147 50 3.8787758428288999e-06
148 43 3.3357472248328539e-06
149 34 2.6375675731236519e-06
150 38 2.9478696405499638e-06
151 36 2.7927186068368079e-06
152 39 3.025445157406542e-06
153 33 2.5599920562670738e-06
154 32 2.482416539410496e-06
155 44 3.4133227416894317e-06
156 36 2.7927186068368079e-06
157 29 2.2496899888407619e-06
158 30 2.3272655056973401e-06
159 35 2.7151430899802297e-06
160 36 2.7927186068368079e-06
161 33 2.5599920562670738e-06
162 35 2.7151430899802297e-06
163 21 1.6290858539881379e-06
164 39 3.025445157406542e-06
165 27 2.0945389551276059e-06
166 27 2.0945389551276059e-06
167 39 3.025445157406542e-06
168 27 2.0945389551276059e-06
169 27 2.0945389551276059e-06
170 23 1.784236887701294e-06
171 32 2.482416539410496e-06
172 23 1.784236887701294e-06
173 31 2.4048410225539178e-06
174 22 1.7066613708447158e-06
175 19 1.4739348202749819e-06
176 21 1.6290858539881379e-06
177 21 1.6290858539881379e-06
178 24 1.861812404557872e-06
179 27 2.0945389551276059e-06
180 24 1.861812404557872e-06
181 16 1.241208269705248e-06
182 18 1.3963593034184039e-06
183 17 1.318783786561826e-06
184 13 1.0084817191355139e-06
185 18 1.3963593034184039e-06
186 13 1.0084817191355139e-06
187 11 8.5333068542235792e-07
188 7 5.4302861799604603e-07
189 11 8.5333068542235792e-07
190 8 6.20604134852624e-07
191 13 1.0084817191355139e-06
192 12 9.30906202278936e-07
193 9 6.9817965170920197e-07
194 8 6.20604134852624e-07
195 12 9.30906202278936e-07
196 7 5.4302861799604603e-07
197 10 7.7575516856577995e-07
198 10 7.7575516856577995e-07
199 12 9.30906202278936e-07
200 12 9.30906202278936e-07
201 9 6.9817965170920197e-07
202 15 1.16363275284867e-06
203 17 1.318783786561826e-06
204 13 1.0084817191355139e-06
205 9 6.9817965170920197e-07
206 11 8.5333068542235792e-07
207 8 6.20604134852624e-07
208 4 3.10302067426312e-07
209 10 7.7575516856577995e-07
210 7 5.4302861799604603e-07
211 11 8.5333068542235792e-07
212 8 6.20604134852624e-07
213 8 6.20604134852624e-07
214 6 4.65453101139468e-07
215 6 4.65453101139468e-07
216 4 3.10302067426312e-07
217 8 6.20604134852624e-07
218 7 5.4302861799604603e-07
219 5 3.8787758428288997e-07
220 10 7.7575516856577995e-07
221 5 3.8787758428288997e-07
222 8 6.20604134852624e-07
223 7 5.4302861799604603e-07
224 6 4.65453101139468e-07
225 10 7.7575516856577995e-07
226 3 2.32726550569734e-07
227 5 3.8787758428288997e-07
228 2 1.55151033713156e-07
229 4 3.10302067426312e-07
230 9 6.9817965170920197e-07
231 8 6.20604134852624e-07
232 3 2.32726550569734e-07
233 8 6.20604134852624e-07
234 4 3.10302067426312e-07
235 2 1.55151033713156e-07
236 3 2.32726550569734e-07
237 10 7.7575516856577995e-07
238 5 3.8787758428288997e-07
239 3 2.32726550569734e-07
240 2 1.55151033713156e-07
241 3 2.32726550569734e-07
242 6 4.65453101139468e-07
243 3 2.32726550569734e-07
244 5 3.8787758428288997e-07
245 5 3.8787758428288997e-07
246 8 6.20604134852624e-07
247 7 5.4302861799604603e-07
248 5 3.8787758428288997e-07
249 2 1.55151033713156e-07
250 1 7.7575516856578e-08
251 8 6.20604134852624e-07
252 2 1.55151033713156e-07
253 7 5.4302861799604603e-07
254 3 2.32726550569734e-07
255 5 3.8787758428288997e-07
256 5 3.8787758428288997e-07
257 3 2.32726550569734e-07
258 6 4.65453101139468e-07
259 3 2.32726550569734e-07
260 7 5.4302861799604603e-07
261 8 6.20604134852624e-07
262 6 4.65453101139468e-07
263 7 5.4302861799604603e-07
264 4 3.10302067426312e-07
265 1 7.7575516856578e-08
266 1 7.7575516856578e-08
267 5 3.8787758428288997e-07
268 4 3.10302067426312e-07
269 2 1.55151033713156e-07
270 2 1.55151033713156e-07
271 3 2.32726550569734e-07
272 2 1.55151033713156e-07
273 1 7.7575516856578e-08
274 5 3.8787758428288997e-07
275 1 7.7575516856578e-08
276 3 2.32726550569734e-07
277 4 3.10302067426312e-07
278 3 2.32726550569734e-07
279 4 3.10302067426312e-07
280 4 3.10302067426312e-07
281 3 2.32726550569734e-07
283 4 3.10302067426312e-07
284 8 6.20604134852624e-07
285 1 7.7575516856578e-08
286 4 3.10302067426312e-07
287 1 7.7575516856578e-08
289 1 7.7575516856578e-08
290 3 2.32726550569734e-07
291 1 7.7575516856578e-08
292 3 2.32726550569734e-07
293 1 7.7575516856578e-08
294 4 3.10302067426312e-07
295 5 3.8787758428288997e-07
296 1 7.7575516856578e-08
297 2 1.55151033713156e-07
298 2 1.55151033713156e-07
299 3 2.32726550569734e-07
300 6 4.65453101139468e-07
301 1 7.7575516856578e-08
302 1 7.7575516856578e-08
303 2 1.55151033713156e-07
304 2 1.55151033713156e-07
305 3 2.32726550569734e-07
306 3 2.32726550569734e-07
307 2 1.55151033713156e-07
308 1 7.7575516856578e-08
309 1 7.7575516856578e-08
311 5 3.8787758428288997e-07
312 2 1.55151033713156e-07
315 1 7.7575516856578e-08
316 3 2.32726550569734e-07
318 2 1.55151033713156e-07
320 3 2.32726550569734e-07
321 3 2.32726550569734e-07
322 4 3.10302067426312e-07
323 1 7.7575516856578e-08
325 1 7.7575516856578e-08
326 2 1.55151033713156e-07
328 1 7.7575516856578e-08
332 1 7.7575516856578e-08
333 2 1.55151033713156e-07
334 2 1.55151033713156e-07
335 2 1.55151033713156e-07
336 2 1.55151033713156e-07
337 1 7.7575516856578e-08
338 3 2.32726550569734e-07
341 2 1.55151033713156e-07
342 1 7.7575516856578e-08
343 1 7.7575516856578e-08
349 1 7.7575516856578e-08
351 2 1.55151033713156e-07
354 1 7.7575516856578e-08
355 2 1.55151033713156e-07
356 3 2.32726550569734e-07
357 2 1.55151033713156e-07
359 2 1.55151033713156e-07
360 1 7.7575516856578e-08
364 1 7.7575516856578e-08
365 1 7.7575516856578e-08
366 3 2.32726550569734e-07
373 1 7.7575516856578e-08
374 1 7.7575516856578e-08
375 1 7.7575516856578e-08
377 1 7.7575516856578e-08
