# Ts = 128; local preterminal avalanches
# total_events = 39404004
# Columns: s event_count probability
1 36097513 0.91608743619049471
2 2213401 0.056171981913310132
3 515680 0.013086994915542086
4 207662 0.0052700735691733258
5 107861 0.0027373106550288647
6 63849 0.0016203683260208785
7 41229 0.0010463149887001331
8 28968 0.00073515371686593066
9 21108 0.00053568160230620218
10 15765 0.00040008624504250887
11 12359 0.00031364832873329322
12 9829 0.00024944165572615413
13 7830 0.00019871077061102725
14 6684 0.00016962743177063934
15 5434 0.00013790476724142043
16 4612 0.00011704394304700608
17 3912 9.9279250910643495e-05
18 3383 8.5854219281878051e-05
19 2889 7.3317422259930746e-05
20 2604 6.6084654747268826e-05
21 2385 6.0526843921749678e-05
22 1998 5.0705506983503502e-05
23 1808 4.588366197506223e-05
24 1585 4.0224338623049576e-05
25 1423 3.6113081300062803e-05
26 1370 3.4768040324023922e-05
27 1186 3.00984641053229e-05
28 1076 2.7306869626751638e-05
29 999 2.5352753491751751e-05
30 948 2.4058468778959619e-05
31 873 2.2155108907206486e-05
32 821 2.0835446062790979e-05
33 684 1.7358642030388586e-05
34 681 1.7282507635518461e-05
35 647 1.6419651160323707e-05
36 556 1.4110241182596571e-05
37 538 1.3653434813375819e-05
38 514 1.3044359654414815e-05
39 486 1.2333771968960312e-05
40 460 1.1673940546752559e-05
41 407 1.0328899570713677e-05
42 438 1.1115621651038305e-05
43 376 9.5421774903890475e-06
44 340 8.6285647519475431e-06
45 336 8.5270522254540434e-06
46 305 7.7403301451294137e-06
47 314 7.9687333297397898e-06
48 277 7.0297424596749105e-06
49 271 6.8774736699346592e-06
50 255 6.4714235639606578e-06
51 225 5.7100796152594039e-06
52 250 6.3445329058437814e-06
53 195 4.94873566655815e-06
54 205 5.202516982791901e-06
55 207 5.2532732460386517e-06
56 208 5.2786513776620266e-06
57 199 5.0502481930516505e-06
58 167 4.2381479811036459e-06
59 142 3.603694690519268e-06
60 138 3.5021821640257674e-06
61 158 4.0097447964932698e-06
62 165 4.1873917178568961e-06
63 117 2.96924139993489e-06
64 131 3.3245352426621416e-06
65 131 3.3245352426621416e-06
66 128 3.2484008477920164e-06
67 121 3.0707539264283906e-06
68 121 3.0707539264283906e-06
69 109 2.7662163469478888e-06
70 103 2.613947557207638e-06
71 104 2.6393256888310133e-06
72 105 2.6647038204543882e-06
73 83 2.1063849247401355e-06
74 89 2.2586537144803864e-06
75 95 2.4109225042206372e-06
76 86 2.1825193196102607e-06
77 103 2.613947557207638e-06
78 78 1.97949426662326e-06
79 77 1.9541161349998846e-06
80 82 2.0810067931167606e-06
81 83 2.1063849247401355e-06
82 79 2.0048723982466349e-06
83 72 1.8272254768830091e-06
84 74 1.8779817401297594e-06
85 67 1.7003348187661336e-06
86 80 2.0302505298700103e-06
87 63 1.598822292272633e-06
88 57 1.4465535025323822e-06
89 63 1.598822292272633e-06
90 56 1.421175370909007e-06
91 48 1.2181503179220061e-06
92 42 1.0658815281817554e-06
93 36 9.1361273844150456e-07
94 52 1.3196628444155067e-06
95 60 1.5226878974025076e-06
96 55 1.3957972392856321e-06
97 38 9.6436900168825485e-07
98 52 1.3196628444155067e-06
99 40 1.0151252649350051e-06
100 39 9.8974713331162999e-07
101 27 6.8520955383112847e-07
102 44 1.1166377914285055e-06
103 37 9.389908700648797e-07
104 32 8.1210021194800409e-07
105 44 1.1166377914285055e-06
106 32 8.1210021194800409e-07
107 39 9.8974713331162999e-07
108 42 1.0658815281817554e-06
109 25 6.3445329058437818e-07
110 39 9.8974713331162999e-07
111 31 7.8672208032462894e-07
112 32 8.1210021194800409e-07
113 29 7.3596581707787866e-07
114 43 1.0912596598051304e-06
115 32 8.1210021194800409e-07
116 24 6.0907515896100304e-07
117 35 8.8823460681812942e-07
118 33 8.3747834357137923e-07
119 29 7.3596581707787866e-07
120 20 5.0756263246750257e-07
121 24 6.0907515896100304e-07
122 26 6.5983142220775333e-07
123 11 2.7915944785712638e-07
124 27 6.8520955383112847e-07
125 19 4.8218450084412742e-07
126 23 5.836970273376279e-07
127 25 6.3445329058437818e-07
128 25 6.3445329058437818e-07
129 20 5.0756263246750257e-07
130 22 5.5831889571425275e-07
131 23 5.836970273376279e-07
132 15 3.806719743506269e-07
133 14 3.5529384272725176e-07
134 16 4.0605010597400204e-07
135 18 4.5680636922075228e-07
136 14 3.5529384272725176e-07
137 17 4.3142823759737714e-07
138 23 5.836970273376279e-07
139 17 4.3142823759737714e-07
140 22 5.5831889571425275e-07
141 18 4.5680636922075228e-07
142 11 2.7915944785712638e-07
143 17 4.3142823759737714e-07
144 10 2.5378131623375128e-07
145 11 2.7915944785712638e-07
146 9 2.2840318461037614e-07
147 10 2.5378131623375128e-07
148 18 4.5680636922075228e-07
149 12 3.0453757948050152e-07
150 13 3.2991571110387666e-07
151 12 3.0453757948050152e-07
152 13 3.2991571110387666e-07
153 11 2.7915944785712638e-07
154 9 2.2840318461037614e-07
155 14 3.5529384272725176e-07
156 17 4.3142823759737714e-07
157 7 1.7764692136362588e-07
158 12 3.0453757948050152e-07
159 13 3.2991571110387666e-07
160 10 2.5378131623375128e-07
161 8 2.0302505298700102e-07
162 13 3.2991571110387666e-07
163 8 2.0302505298700102e-07
164 12 3.0453757948050152e-07
165 11 2.7915944785712638e-07
166 12 3.0453757948050152e-07
167 15 3.806719743506269e-07
168 14 3.5529384272725176e-07
169 5 1.2689065811687564e-07
170 13 3.2991571110387666e-07
171 5 1.2689065811687564e-07
172 12 3.0453757948050152e-07
173 10 2.5378131623375128e-07
174 9 2.2840318461037614e-07
175 8 2.0302505298700102e-07
176 16 4.0605010597400204e-07
177 8 2.0302505298700102e-07
