replicate,maximum_synthetic_ks,synthetic_ks_ts_512,synthetic_ks_ts_1024,synthetic_ks_ts_4096,synthetic_ks_ts_8192
480,0.010844026143655261,0.004336166455450818,0.007557928500630862,0.0055370188699966905,0.010844026143655261
481,0.006228101904926342,0.005946028016421856,0.006228101904926342,0.00606135749290837,0.0052963275876385385
482,0.0076240453343929815,0.00732963562239769,0.005112162027855582,0.0076240453343929815,0.00416609760322835
483,0.006703550491138133,0.006503764738142737,0.006703550491138133,0.005536557530852804,0.005574373189988463
484,0.008727153678177446,0.007851920138933738,0.003192279934438713,0.008727153678177446,0.004401317112053271
485,0.007390101825916706,0.00544746116081285,0.004917513924759254,0.007390101825916706,0.004766535426271923
486,0.013652984761224785,0.013652984761224785,0.008148645055081505,0.004998697127793661,0.008360427588409713
487,0.00864185547181262,0.002390033127799396,0.006409844907881879,0.00864185547181262,0.0056589028282164056
488,0.006156285589619115,0.004028364646790017,0.004983979130844862,0.006156285589619115,0.0057520910890827
489,0.008824899014579668,0.008824899014579668,0.004335544481079284,0.004753850378571289,0.003098550418797419
490,0.006023532013288979,0.006023532013288979,0.0057913709809260805,0.006003756923304349,0.005984094542060503
491,0.00971075557280257,0.007368360875062985,0.00971075557280257,0.004064374309059815,0.0052725145789151995
492,0.007455484839728799,0.005356767045259614,0.007455484839728799,0.007228845514822946,0.006988130597136988
493,0.007416991113526783,0.0055896231038587985,0.005677076229142097,0.003664055839554703,0.007416991113526783
494,0.007452594562520176,0.003648614261943739,0.007452594562520176,0.007092449234913922,0.004925197713167795
495,0.011928604871471238,0.006909363108119682,0.006802102824073064,0.011928604871471238,0.006832568989671051
496,0.010711567397847205,0.010711567397847205,0.004714964463238602,0.0032680689087672826,0.006768649007055427
497,0.006051007865571195,0.005402150079083734,0.006051007865571195,0.005339779735353489,0.005476423915218076
498,0.008195788362792111,0.0034944782374630723,0.005473991271825296,0.008195788362792111,0.008086442836756302
499,0.010043603007785562,0.010043603007785562,0.008208173560402376,0.006018167545056685,0.007248052885403755
500,0.011870405242908721,0.008762342527879385,0.005020030781405227,0.005171064455496588,0.011870405242908721
501,0.00844476431397212,0.006120900740011814,0.00844476431397212,0.006595556662214563,0.005315842576467555
502,0.0066273891361761095,0.0066273891361761095,0.004377242030552897,0.0026290945644752983,0.0049558156716214
503,0.006180887687104189,0.004573400419675799,0.006180887687104189,0.004101022034824986,0.004736313790449587
504,0.00660049839444421,0.0048728090317634865,0.00660049839444421,0.0063464369865791626,0.0062282232239803115
505,0.007698555714284461,0.004949018156417018,0.005843738093727957,0.007698555714284461,0.0034693470378666103
506,0.006823965106832031,0.004788305342732113,0.006158388813674476,0.0033955837793775423,0.006823965106832031
507,0.01133414539272748,0.01133414539272748,0.005095636190384889,0.008106986520406756,0.003828459466755474
508,0.007488717751992058,0.004018304842586695,0.006007002706372999,0.007488717751992058,0.006996879563073655
509,0.008385513280030343,0.005006847101627521,0.008385513280030343,0.005738608910749843,0.005360787323884564
510,0.009361908574890054,0.007881365820567532,0.009361908574890054,0.006160408584385602,0.0070049777995970786
511,0.007511427153258365,0.005018844825366076,0.007511427153258365,0.004437137881646236,0.004114336403248209
512,0.009814683177624739,0.009814683177624739,0.005952105225214943,0.006299878941573356,0.00519034027472233
513,0.004884186235153076,0.004451119971283113,0.003340573278180603,0.0037298796290046177,0.004884186235153076
514,0.008328712709588793,0.005170745621343564,0.006439830718259487,0.0036985764526333564,0.008328712709588793
515,0.0077487282280561676,0.0077487282280561676,0.005479704167373867,0.006725609924369824,0.007714380973802615
516,0.00805078296034445,0.0055966835553631356,0.00805078296034445,0.004606392104859552,0.0048343429103324675
517,0.004557971171325281,0.004419826984883524,0.0037813187463822118,0.004557971171325281,0.0031860449128531254
518,0.011515501244321186,0.006052140489554714,0.011515501244321186,0.004798477153164116,0.00600232562720987
519,0.005835938899385051,0.004257287431623291,0.005835938899385051,0.0030239169572234825,0.004880423693714775
520,0.00636098052560452,0.006046673983737982,0.00636098052560452,0.004335927780370619,0.005092264791651813
521,0.007738645648277698,0.003455834254813994,0.006673931593193738,0.007738645648277698,0.006024593348051388
522,0.008126006997859536,0.005020929837624699,0.008126006997859536,0.004057433555933521,0.004784964707455153
523,0.006675304284232908,0.004192111766149587,0.003118110722259426,0.004338378592944614,0.006675304284232908
524,0.008029108208905567,0.004570819974262119,0.004564788135780096,0.008029108208905567,0.0059978067852944905
525,0.005420198530380116,0.004104233702302007,0.005187140381079702,0.005420198530380116,0.003340466626864713
526,0.009121362017583123,0.004307081278910774,0.0064422488701857406,0.004510846710964855,0.009121362017583123
527,0.009714977946113923,0.005784799712183486,0.009714977946113923,0.008045597231538748,0.004820974533454092
528,0.008227382898299773,0.008227382898299773,0.005290647013798333,0.004105751845170369,0.004058163597812414
529,0.008151359364852118,0.008151359364852118,0.007168684544295811,0.0032697070259509187,0.005693047920557692
530,0.005693791375615098,0.0048354733009243756,0.005693791375615098,0.004047130825876821,0.0035847144360372507
531,0.011487686091140814,0.005492582319948813,0.011487686091140814,0.005238502428625225,0.010475098458605614
532,0.006746775363665192,0.003717876491697636,0.005377672585407667,0.0049492875918454304,0.006746775363665192
533,0.004898506506972544,0.004898506506972544,0.004758923817524491,0.0026378187354519494,0.004713279639656509
534,0.009487605063597915,0.009487605063597915,0.005298035573118809,0.004853075214696689,0.005596005570884854
535,0.007464345812629891,0.003958300013603477,0.007464345812629891,0.005579968211913422,0.006833839597719882
536,0.008986864687228202,0.0040476347127584855,0.005339567181309346,0.008905142659635545,0.008986864687228202
537,0.006148480458573413,0.004089672175981496,0.004196051639272003,0.006148480458573413,0.004530563143497979
538,0.007584565721800884,0.004799556611102651,0.00426372112895379,0.007584565721800884,0.004872809257776778
539,0.007468982343033809,0.002986643792838972,0.004544759797851627,0.0039438845049704074,0.007468982343033809
540,0.008192474683481499,0.008192474683481499,0.007053420805708699,0.006150289733268255,0.005323087037930163
541,0.00896838628755875,0.00896838628755875,0.00783920960661677,0.007154409411084028,0.005884215113994673
542,0.008039609102199863,0.0056531115215131544,0.008039609102199863,0.0040352946593057715,0.005328745037249338
543,0.006527003843072254,0.006527003843072254,0.00421089325489557,0.0054242473027451,0.004250791412697019
544,0.005678648517649543,0.005678648517649543,0.0038669653494221023,0.004092074247685762,0.004197331323796072
545,0.0053600485567547596,0.0053600485567547596,0.005000302076445973,0.005013482698168925,0.00354868079618631
546,0.00866495094331532,0.004349739763988336,0.005225198597352543,0.00866495094331532,0.005789292093956788
547,0.009165075853193205,0.005851686569004921,0.009165075853193205,0.007548689177861723,0.002733233020303677
548,0.00992041902499019,0.005339648277266018,0.0031125226097237224,0.006462467011772277,0.00992041902499019
549,0.010863222985632082,0.010863222985632082,0.006171600397059773,0.006796888526421685,0.003092844125255123
550,0.010126801300375243,0.010126801300375243,0.004200652583824932,0.0063894079586532815,0.00841334612123068
551,0.00563604653832861,0.00563604653832861,0.004185628198143693,0.005470338364476579,0.0038234636012399736
552,0.01072645729021976,0.0043174442695748105,0.01072645729021976,0.007058450728882781,0.005380789793711371
553,0.009083345336130477,0.003713808232348015,0.004982535515314024,0.009083345336130477,0.006784279911051017
554,0.0060712611587370735,0.0060712611587370735,0.004756900318948876,0.005517676335951016,0.0027267290771088026
555,0.007473983677494189,0.004951595223004923,0.005019115259465412,0.007473983677494189,0.005635601274659341
556,0.009631403582508358,0.004844446405392833,0.004188167119701158,0.009631403582508358,0.005600611331379568
557,0.007598302242010413,0.004732667448538841,0.004182787135178945,0.007598302242010413,0.006150790623648095
558,0.006683581572887454,0.004599419986877962,0.0044310947798607,0.006683581572887454,0.005970232152144678
559,0.009504098781352305,0.009504098781352305,0.00672884700189047,0.007220467257080032,0.008484782575272298
560,0.007264884223507684,0.004075551949243465,0.0038615297025970108,0.006587066569678557,0.007264884223507684
561,0.008942503914325384,0.004477192830424359,0.008942503914325384,0.00602490498586461,0.006964845198922598
562,0.005922918461857218,0.004634892385751932,0.005922918461857218,0.00456118092341129,0.005491202125583572
563,0.00799498537739285,0.005407269377120577,0.005075013306027665,0.004204583945561391,0.00799498537739285
564,0.007264661558566865,0.0039727167915502015,0.004832964947164897,0.007264661558566865,0.0042601575938517044
565,0.006567551231858537,0.005715144907047748,0.005762222134495731,0.006567551231858537,0.0040624392155172995
566,0.007300242612452101,0.00582434920129235,0.007300242612452101,0.006161838741766623,0.006498128359491484
567,0.009142967986854433,0.009142967986854433,0.005813740013562552,0.0049990028729188785,0.006701040758842813
568,0.00956723261940784,0.005919354839301727,0.004213638947486498,0.0077963712609600555,0.00956723261940784
569,0.005660690264776391,0.0051277245312468245,0.005660690264776391,0.004339857245861778,0.005129079031260142
570,0.007764174963309833,0.007764174963309833,0.007246344743986111,0.0053693469430614316,0.006947258387060895
571,0.007095720403185735,0.004601113747185082,0.0035102736323328054,0.007095720403185735,0.006409872340818135
572,0.011330458462277204,0.006923363009293193,0.008012383492779551,0.011330458462277204,0.009289987480993633
573,0.007721426309104107,0.00526517887580813,0.007721426309104107,0.0074145868249126945,0.0036161637017742
574,0.007659907652661002,0.007659907652661002,0.00572480049030355,0.005725106922139567,0.005851667600068389
575,0.006279161537249056,0.0033303117828161755,0.00431681828226782,0.002691196736130941,0.006279161537249056
576,0.008880624836766438,0.007702404361563997,0.003790330396530095,0.008880624836766438,0.004861341640455319
577,0.005476459664761624,0.002803674998563932,0.005476459664761624,0.005186686429643039,0.004967298809932963
578,0.006565317877889665,0.006565317877889665,0.004868665397894101,0.004209213729273409,0.004288081858350445
579,0.01035908842995581,0.005841074373353405,0.007893696622552404,0.00355390496524996,0.01035908842995581
580,0.008635633934939824,0.006287438360803366,0.008635633934939824,0.004775270115253805,0.005143192732354418
581,0.011021781433519284,0.011021781433519284,0.007756056777177056,0.007026975892563292,0.0053424713006762214
582,0.004971594810838975,0.004971594810838975,0.004292776247689978,0.0043620612311864315,0.0042697168299725
583,0.00759944726298889,0.005921717693264161,0.003973955756668479,0.00759944726298889,0.0038394005067644565
584,0.01133222019907626,0.005368200351607677,0.01133222019907626,0.006012767448053027,0.010853701540440908
585,0.0076698845458576526,0.005570852266241266,0.0055974777861412806,0.005287554151981899,0.0076698845458576526
586,0.008309306056081767,0.007885347140822063,0.008309306056081767,0.0050581450589291255,0.007135456814817975
587,0.010362609650410526,0.008280963284782616,0.010362609650410526,0.0048729868066629545,0.0037040852264861313
588,0.008168748444055574,0.00441863586934077,0.008168748444055574,0.005127539373340817,0.007241954577952292
589,0.009580071977355109,0.005791509309203913,0.009580071977355109,0.00599804307856,0.00844311816572424
590,0.007477049306913064,0.00628583034774044,0.004348150867359513,0.00632469407480879,0.007477049306913064
591,0.007097590549468513,0.004964540274268958,0.00522951231993396,0.007097590549468513,0.00345726933963042
592,0.005829119519839304,0.0052761508821389524,0.005829119519839304,0.0033809691162573485,0.00458381083301751
593,0.0069796493725147735,0.006466853158049957,0.006365116675919824,0.0069796493725147735,0.003506033633971062
594,0.008552079929041279,0.004806099167870281,0.006756937876779168,0.008552079929041279,0.004794310135202762
595,0.010917184915356482,0.005449640210253626,0.010917184915356482,0.007128272772102706,0.005515131487537878
596,0.008351982165383798,0.0035085121055016266,0.0077279033053599955,0.004480329070221889,0.008351982165383798
597,0.006803980439893886,0.006803980439893886,0.005458708052309108,0.005370097426894538,0.0035983241438806157
598,0.008466342630248591,0.0041147885946538065,0.008181337466337979,0.0029640540940985005,0.008466342630248591
599,0.00942568330160276,0.00942568330160276,0.007075134403082578,0.00385238369256502,0.006399526741326461
600,0.007859769526587401,0.0055368874987373196,0.007859769526587401,0.006476481454351035,0.0033777652390171997
